Date: 04-28 at 14:18:32, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 537.52(2), mean: 750.54, max: 1185.79
Date: 04-28 at 14:18:33, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 764.25, max: 1329.94
Date: 04-28 at 14:18:34, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 787.67, max: 1467.91
Date: 04-28 at 14:18:35, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 824.47, max: 1605.88
Date: 04-28 at 14:18:37, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 928.93, max: 1997.63
Date: 04-28 at 14:18:40, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 965.72, max: 2135.60
Date: 04-28 at 14:18:42, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 868.82, max: 1002.32
Date: 04-28 at 14:18:44, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 645.71, max: 794.61
Date: 04-28 at 14:18:45, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 652.16, max: 1018.98
Date: 04-28 at 14:18:46, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 669.56, max: 1410.73
Date: 04-28 at 14:18:47, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 868.82, max: 1002.32
Date: 04-28 at 14:18:49, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 679.54, max: 1043.74
Date: 04-28 at 14:18:51, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 678.41, max: 1181.72
Date: 04-28 at 14:18:52, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 704.63, max: 1319.69
Date: 04-28 at 14:18:54, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 868.82, max: 1002.32
Date: 04-28 at 14:18:55, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 661.49, max: 798.92
Date: 04-28 at 14:18:56, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 529.71(2), mean: 666.53, max: 1097.50
