Date: 04-28 at 14:33:39, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 546.80(2), mean: 873.20, max: 1572.19
Date: 04-28 at 14:33:40, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 541.43(2), mean: 930.02, max: 1973.38
Date: 04-28 at 14:33:42, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 541.43(2), mean: 1002.45, max: 2374.58
Date: 04-28 at 14:33:45, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 541.43(2), mean: 1082.69, max: 2775.78
Date: 04-28 at 14:33:49, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 541.43(2), mean: 1162.93, max: 3176.98
Date: 04-28 at 14:33:54, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 541.43(2), mean: 1197.20, max: 3317.21
Date: 04-28 at 14:34:01, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 541.43(2), mean: 868.96, max: 1002.32
Date: 04-28 at 14:34:03, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 541.43(2), mean: 671.94, max: 1243.39
Date: 04-28 at 14:34:04, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 539.17(2), mean: 685.35, max: 1644.58
Date: 04-28 at 14:34:06, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 534.58(2), mean: 686.75, max: 1783.47
Date: 04-28 at 14:34:07, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 691.20, max: 1925.84
Date: 04-28 at 14:34:09, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 821.50, max: 2316.75
Date: 04-28 at 14:34:11, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 951.80, max: 2707.66
Date: 04-28 at 14:34:15, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 1082.11, max: 3098.57
Date: 04-28 at 14:34:19, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 1131.21, max: 3240.94
Date: 04-28 at 14:34:25, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 869.05, max: 1002.32
Date: 04-28 at 14:34:27, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 675.00, max: 804.97
Date: 04-28 at 14:34:28, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 628.72, max: 762.58
Date: 04-28 at 14:34:29, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 616.19, max: 762.39
Date: 04-28 at 14:34:30, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 869.05, max: 1002.32
Date: 04-28 at 14:34:32, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 669.28, max: 1048.14
Date: 04-28 at 14:34:33, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 657.01, max: 1190.52
Date: 04-28 at 14:34:34, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 674.44, max: 1332.89
Date: 04-28 at 14:34:35, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 869.05, max: 1002.32
Date: 04-28 at 14:34:37, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 701.54, max: 1048.14
Date: 04-28 at 14:34:38, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 533.28(2), mean: 656.09, max: 1190.52
