Date: 04-18 at 21:59:15, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 609.82(3), mean: 1423.03, max: 1582.20
Date: 04-18 at 21:59:16, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 517.37(3), mean: 1482.31, max: 1652.31
Date: 04-18 at 21:59:17, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1619.45, max: 1799.86
Date: 04-18 at 21:59:18, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1775.44, max: 1966.99
Date: 04-18 at 21:59:20, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1907.13, max: 2108.08
Date: 04-18 at 21:59:23, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 2094.39, max: 2308.72
Date: 04-18 at 21:59:28, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 2281.66, max: 2509.37
Date: 04-18 at 21:59:33, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1063.44, max: 1204.13
Date: 04-18 at 21:59:34, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1219.43, max: 1371.26
Date: 04-18 at 21:59:35, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1351.11, max: 1512.35
Date: 04-18 at 21:59:36, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1538.38, max: 1712.99
Date: 04-18 at 21:59:38, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1063.44, max: 1204.13
Date: 04-18 at 21:59:39, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1219.43, max: 1371.26
Date: 04-18 at 21:59:39, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1219.43, max: 1371.26
Date: 04-18 at 21:59:40, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1351.11, max: 1512.35
Date: 04-18 at 21:59:41, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1063.44, max: 1204.13
Date: 04-18 at 21:59:42, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1219.43, max: 1371.26
Date: 04-18 at 21:59:42, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 508.87(3), mean: 1219.43, max: 1371.26
