Date: 04-28 at 14:45:51, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 567.44(2), mean: 755.27, max: 1185.79
Date: 04-28 at 14:45:52, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 553.93(2), mean: 824.16, max: 1526.61
Date: 04-28 at 14:45:55, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 551.36(2), mean: 1213.37, max: 1943.80
Date: 04-28 at 14:45:57, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1340.72, max: 2080.54
Date: 04-28 at 14:45:59, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1468.35, max: 2217.28
Date: 04-28 at 14:46:02, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1595.98, max: 2354.03
Date: 04-28 at 14:46:09, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1979.16, max: 2764.58
Date: 04-28 at 14:46:21, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 2362.35, max: 3175.14
Date: 04-28 at 14:46:33, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 878.61, max: 1002.32
Date: 04-28 at 14:46:34, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1261.80, max: 1412.88
Date: 04-28 at 14:46:36, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1389.43, max: 1549.62
Date: 04-28 at 14:46:38, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1517.05, max: 1686.37
Date: 04-28 at 14:46:40, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 878.61, max: 1002.32
Date: 04-28 at 14:46:42, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1261.80, max: 1412.88
Date: 04-28 at 14:46:44, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1389.43, max: 1549.62
Date: 04-28 at 14:46:47, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1772.61, max: 1960.18
Date: 04-28 at 14:46:52, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 878.61, max: 1002.32
Date: 04-28 at 14:46:54, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1261.80, max: 1412.88
Date: 04-28 at 14:46:55, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 547.30(2), mean: 1389.43, max: 1549.62
