Date: 11-11 at 22:07:33, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1613.28(20), mean: 2540.99, max: 3262.66
Date: 11-11 at 22:09:02, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1593.86(20), mean: 2293.39, max: 3279.94
Date: 11-11 at 22:10:27, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1590.50(20), mean: 2311.39, max: 3305.21
Date: 11-11 at 22:12:01, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1586.16(20), mean: 1776.04, max: 2891.11
Date: 11-11 at 22:13:28, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1574.49(20), mean: 1763.11, max: 2905.19
Date: 11-11 at 22:14:54, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1528.89(19), mean: 1645.86, max: 1786.97
Date: 11-11 at 22:16:21, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1665.42, max: 1835.21
Date: 11-11 at 22:17:42, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1688.21, max: 1865.27
Date: 11-11 at 22:19:17, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1655.84, max: 1898.33
Date: 11-11 at 22:20:45, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1608.44, max: 1681.14
Date: 11-11 at 22:22:07, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1631.41, max: 1730.94
Date: 11-11 at 22:23:33, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1605.91, max: 1763.46
Date: 11-11 at 22:24:54, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1602.72, max: 1670.58
Date: 11-11 at 22:26:19, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1617.01, max: 1697.06
Date: 11-11 at 22:27:42, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1631.55, max: 1742.30
Date: 11-11 at 22:29:07, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1642.06, max: 1776.34
Date: 11-11 at 22:30:34, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1574.04, max: 1642.73
Date: 11-11 at 22:31:59, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1572.01, max: 1628.18
Date: 11-11 at 22:33:21, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1525.36(19), mean: 1565.07, max: 1640.50
Date: 11-11 at 22:34:46, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1511.87(19), mean: 1551.59, max: 1599.63
Date: 11-11 at 22:36:08, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1550.11, max: 1599.63
Date: 11-11 at 22:37:33, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1555.25, max: 1598.09
Date: 11-11 at 22:38:55, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1563.21, max: 1632.61
Date: 11-11 at 22:40:17, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1583.91, max: 1644.19
Date: 11-11 at 22:41:40, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1561.40, max: 1647.15
Date: 11-11 at 22:43:00, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1595.98, max: 1684.87
Date: 11-11 at 22:44:24, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1613.25, max: 1733.12
Date: 11-11 at 22:45:50, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68, best obj: 1510.90(19), mean: 1575.81, max: 1705.56
