Date: 07-05 at 04:15:11, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1613.21(20) mean: 2430.03, max: 2841.94
Date: 07-05 at 04:17:01, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1569.04(19) mean: 2002.33, max: 2833.68
Date: 07-05 at 04:18:52, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1560.40(19) mean: 1984.13, max: 2871.02
Date: 07-05 at 04:20:42, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1560.40(19) mean: 1938.95, max: 2806.13
Date: 07-05 at 04:22:32, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1560.40(19) mean: 1843.19, max: 2819.79
Date: 07-05 at 04:24:25, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1560.40(19) mean: 1820.15, max: 2845.73
Date: 07-05 at 04:26:25, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1560.40(19) mean: 1626.37, max: 1748.24
Date: 07-05 at 04:28:20, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1625.01, max: 1779.44
Date: 07-05 at 04:30:06, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1672.46, max: 1802.39
Date: 07-05 at 04:31:57, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1665.80, max: 1793.24
Date: 07-05 at 04:33:51, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1679.33, max: 1850.79
Date: 07-05 at 04:35:42, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1713.34, max: 1892.44
Date: 07-05 at 04:37:30, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1645.63, max: 1850.40
Date: 07-05 at 04:39:20, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1592.21, max: 1665.83
Date: 07-05 at 04:41:06, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.93(20) mean: 1605.32, max: 1685.89
Date: 07-05 at 04:42:52, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.32(20) mean: 1613.44, max: 1715.80
Date: 07-05 at 04:44:36, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.03(20) mean: 1635.95, max: 1751.23
Date: 07-05 at 04:46:23, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1545.03(20) mean: 1582.96, max: 1621.96
Date: 07-05 at 04:48:03, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1543.17(20) mean: 1593.79, max: 1675.88
Date: 07-05 at 04:49:49, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1631.33, max: 1721.81
Date: 07-05 at 04:51:33, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1637.83, max: 1746.02
Date: 07-05 at 04:53:18, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1609.36, max: 1777.22
Date: 07-05 at 04:55:03, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1583.87, max: 1660.24
Date: 07-05 at 04:56:52, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1587.87, max: 1695.57
Date: 07-05 at 04:58:39, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1604.96, max: 1715.86
Date: 07-05 at 05:00:21, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1573.07, max: 1614.71
Date: 07-05 at 05:02:04, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1593.02, max: 1641.84
Date: 07-05 at 05:03:53, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1541.23(20) mean: 1655.56, max: 1713.63
Date: 07-05 at 05:06:05, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1538.97(19) mean: 1581.86, max: 1646.23
Date: 07-05 at 05:07:51, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1538.97(19) mean: 1636.40, max: 1714.00
Date: 07-05 at 05:09:39, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1538.97(19) mean: 1597.26, max: 1721.34
Date: 07-05 at 05:11:28, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1538.97(19) mean: 1595.78, max: 1649.47
