Date: 07-05 at 08:58:04, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1651.54(21) mean: 2483.05, max: 2946.32
Date: 07-05 at 08:59:50, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1550.17(20) mean: 2353.08, max: 2950.90
Date: 07-05 at 09:01:43, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1535.65(20) mean: 2279.52, max: 2955.67
Date: 07-05 at 09:03:34, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 2305.29, max: 2958.21
Date: 07-05 at 09:05:27, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 2006.40, max: 2815.30
Date: 07-05 at 09:07:20, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 1679.71, max: 1825.13
Date: 07-05 at 09:09:08, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 1689.22, max: 1822.45
Date: 07-05 at 09:10:53, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 1651.96, max: 1786.26
Date: 07-05 at 09:12:41, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 1670.81, max: 1853.94
Date: 07-05 at 09:14:32, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 1695.89, max: 1896.42
Date: 07-05 at 09:16:21, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1531.25(20) mean: 1632.12, max: 1797.50
Date: 07-05 at 09:18:06, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1522.03(19) mean: 1591.23, max: 1694.02
Date: 07-05 at 09:19:56, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.71(19) mean: 1592.28, max: 1672.41
Date: 07-05 at 09:21:38, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.61(19) mean: 1634.47, max: 1706.79
Date: 07-05 at 09:23:29, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.61(19) mean: 1634.72, max: 1736.05
Date: 07-05 at 09:25:15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1454.68 best obj: 1517.61(19) mean: 1580.48, max: 1743.19
