Date: 07-15 at 02:05:25, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1029.32(8) mean: 3526.47, max: 4337.95
Date: 07-15 at 02:06:29, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 881.72(7) mean: 3016.32, max: 4133.04
Date: 07-15 at 02:07:30, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 830.90(7) mean: 1688.76, max: 2509.01
Date: 07-15 at 02:08:32, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 810.75(7) mean: 1330.46, max: 1890.51
Date: 07-15 at 02:09:34, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 789.76(7) mean: 1168.18, max: 1662.31
Date: 07-15 at 02:10:33, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 696.56(5) mean: 823.34, max: 878.15
Date: 07-15 at 02:11:33, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 696.56(5) mean: 809.37, max: 920.48
Date: 07-15 at 02:12:37, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 696.56(5) mean: 779.27, max: 842.69
Date: 07-15 at 02:13:37, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 696.56(5) mean: 785.52, max: 864.67
Date: 07-15 at 02:14:36, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 696.56(5) mean: 779.32, max: 874.84
Date: 07-15 at 02:15:36, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 687.51(6) mean: 738.70, max: 790.50
Date: 07-15 at 02:16:36, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 686.76(6) mean: 722.03, max: 779.21
Date: 07-15 at 02:17:32, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 654.37(5) mean: 673.59, max: 693.51
Date: 07-15 at 02:18:29, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 654.37(5) mean: 689.53, max: 729.84
Date: 07-15 at 02:19:27, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 621.02(4) mean: 675.40, max: 734.34
Date: 07-15 at 02:20:24, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 665.47, max: 718.61
Date: 07-15 at 02:21:23, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 617.28, max: 626.46
Date: 07-15 at 02:22:23, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 614.74, max: 624.29
Date: 07-15 at 02:23:24, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 614.74, max: 624.29
Date: 07-15 at 02:24:26, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:25:26, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:26:27, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:27:27, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:28:27, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:29:27, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:30:28, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:31:29, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:32:29, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:33:30, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:34:31, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:35:33, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:36:33, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:37:33, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:38:34, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:39:35, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:40:35, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:41:33, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:42:34, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:43:34, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:44:35, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:45:34, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:46:35, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:47:35, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:48:35, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:49:35, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:50:35, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:51:36, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:52:36, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:53:37, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:54:36, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:55:37, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:56:36, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:57:38, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
Date: 07-15 at 02:58:38, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 588.49, max: 588.49
