Date: 07-15 at 04:00:57, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1131.12(9) mean: 3231.96, max: 4089.37
Date: 07-15 at 04:02:02, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 994.01(8) mean: 2919.23, max: 3863.00
Date: 07-15 at 04:03:05, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 924.54(7) mean: 2913.10, max: 3896.02
Date: 07-15 at 04:04:10, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 923.56(7) mean: 2628.09, max: 3581.22
Date: 07-15 at 04:05:11, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 881.40(7) mean: 1476.33, max: 2227.66
Date: 07-15 at 04:06:12, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 869.48(7) mean: 993.12, max: 1106.70
Date: 07-15 at 04:07:10, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 837.35(6) mean: 942.99, max: 1026.32
Date: 07-15 at 04:08:07, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 837.35(6) mean: 891.69, max: 950.04
Date: 07-15 at 04:09:09, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 837.35(6) mean: 890.51, max: 1023.30
Date: 07-15 at 04:10:07, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 802.15(7) mean: 856.65, max: 905.21
Date: 07-15 at 04:11:06, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 771.48(6) mean: 877.34, max: 928.77
Date: 07-15 at 04:12:02, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 739.16(5) mean: 802.83, max: 894.46
Date: 07-15 at 04:12:57, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 728.08(5) mean: 753.83, max: 806.21
Date: 07-15 at 04:13:53, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 711.63(5) mean: 733.30, max: 793.42
Date: 07-15 at 04:14:51, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 694.84(5) mean: 750.37, max: 828.32
Date: 07-15 at 04:15:45, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 691.65(5) mean: 711.79, max: 757.96
