Date: 07-15 at 07:58:39, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 1007.96(9) mean: 3528.26, max: 4337.95
Date: 07-15 at 07:59:43, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 877.88(7) mean: 3518.52, max: 4329.78
Date: 07-15 at 08:00:45, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 856.23(7) mean: 2191.76, max: 3090.94
Date: 07-15 at 08:01:47, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 832.98(7) mean: 1649.68, max: 2477.35
Date: 07-15 at 08:02:49, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 795.77(7) mean: 1448.89, max: 2109.09
Date: 07-15 at 08:03:54, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 780.86(7) mean: 1464.96, max: 2138.98
Date: 07-15 at 08:04:59, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 768.91(7) mean: 1502.90, max: 2180.65
Date: 07-15 at 08:06:03, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 736.14(7) mean: 1362.50, max: 2031.33
Date: 07-15 at 08:07:04, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 695.14(6) mean: 885.12, max: 1027.08
Date: 07-15 at 08:08:04, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 695.14(6) mean: 904.02, max: 1065.23
Date: 07-15 at 08:09:02, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 663.28(5) mean: 828.42, max: 962.93
Date: 07-15 at 08:10:03, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 663.28(5) mean: 813.42, max: 960.92
Date: 07-15 at 08:11:01, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 663.28(5) mean: 801.71, max: 972.37
Date: 07-15 at 08:11:58, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 663.28(5) mean: 762.77, max: 846.11
Date: 07-15 at 08:12:59, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 663.28(5) mean: 760.13, max: 833.85
Date: 07-15 at 08:13:57, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 663.28(5) mean: 755.17, max: 815.39
Date: 07-15 at 08:14:51, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 657.00(4) mean: 682.66, max: 731.94
Date: 07-15 at 08:15:46, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 633.20(4) mean: 671.39, max: 687.08
Date: 07-15 at 08:16:44, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 606.16(4) mean: 680.92, max: 701.25
Date: 07-15 at 08:17:35, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 637.35, max: 668.32
Date: 07-15 at 08:18:34, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(4) mean: 610.79, max: 641.20
Date: 07-15 at 08:19:37, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:20:36, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:21:38, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:22:38, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:23:38, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:24:38, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:25:39, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:26:39, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:27:39, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:28:40, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:29:40, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:30:40, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-15 at 08:31:40, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
