Date: 11-15 at 22:39:23, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1659.74(10), mean: 3151.70, max: 4156.13
Date: 11-15 at 22:40:29, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1543.88(10), mean: 3152.41, max: 4115.68
Date: 11-15 at 22:41:40, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1513.44(10), mean: 3089.45, max: 3952.53
Date: 11-15 at 22:42:55, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1501.82(10), mean: 1654.45, max: 1821.80
Date: 11-15 at 22:43:59, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1501.60(10), mean: 1737.64, max: 1926.98
Date: 11-15 at 22:45:07, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1440.84(12), mean: 1726.29, max: 1903.52
Date: 11-15 at 22:46:15, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1364.08(11), mean: 1680.86, max: 1967.21
Date: 11-15 at 22:47:21, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1331.83(11), mean: 1717.21, max: 2047.28
Date: 11-15 at 22:48:29, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1331.83(11), mean: 1740.19, max: 2094.08
Date: 11-15 at 22:49:43, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1331.83(11), mean: 1557.05, max: 1823.71
Date: 11-15 at 22:50:47, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1331.83(11), mean: 1579.66, max: 1815.32
Date: 11-15 at 22:52:01, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1331.83(11), mean: 1451.62, max: 1582.42
Date: 11-15 at 22:53:12, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1286.97(10), mean: 1435.13, max: 1590.90
Date: 11-15 at 22:54:16, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1277.71(10), mean: 1445.47, max: 1578.28
Date: 11-15 at 22:55:33, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1277.71(10), mean: 1350.13, max: 1466.58
Date: 11-15 at 22:56:44, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1277.71(10), mean: 1389.31, max: 1515.18
Date: 11-15 at 22:57:50, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1277.71(10), mean: 1381.55, max: 1522.16
Date: 11-15 at 22:59:05, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1277.71(10), mean: 1362.43, max: 1586.24
Date: 11-15 at 23:00:20, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1277.71(10), mean: 1362.97, max: 1506.18
Date: 11-15 at 23:01:26, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1273.87(10), mean: 1385.48, max: 1590.69
Date: 11-15 at 23:02:34, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1273.87(10), mean: 1396.20, max: 1608.09
Date: 11-15 at 23:03:45, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1273.87(10), mean: 1389.93, max: 1523.81
Date: 11-15 at 23:05:01, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1273.00(10), mean: 1300.88, max: 1350.44
Date: 11-15 at 23:06:12, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1273.00(10), mean: 1327.68, max: 1404.62
Date: 11-15 at 23:07:20, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1273.00(10), mean: 1356.82, max: 1440.59
Date: 11-15 at 23:08:31, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1270.97(10), mean: 1301.87, max: 1448.76
Date: 11-15 at 23:09:39, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.77(10), mean: 1284.09, max: 1317.96
Date: 11-15 at 23:10:55, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1272.60, max: 1280.72
Date: 11-15 at 23:12:01, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1272.50, max: 1280.72
Date: 11-15 at 23:13:09, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1278.69, max: 1305.20
Date: 11-15 at 23:14:21, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1273.36, max: 1284.71
Date: 11-15 at 23:15:35, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1273.27, max: 1284.71
Date: 11-15 at 23:16:43, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1276.83, max: 1334.04
Date: 11-15 at 23:17:51, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1273.10, max: 1284.71
Date: 11-15 at 23:18:57, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1273.84, max: 1297.53
Date: 11-15 at 23:20:11, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1272.21, max: 1277.65
Date: 11-15 at 23:21:15, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1282.55, max: 1285.92
Date: 11-15 at 23:22:24, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1264.73(10), mean: 1271.37, max: 1273.00
