Date: 07-20 at 15:41:38, #particle: 5, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1781.56(22), mean: 1994.51, max: 2690.33
Date: 07-20 at 15:42:00, #particle: 5, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1753.91(22), mean: 2026.66, max: 2736.34
Date: 07-20 at 15:42:24, #particle: 5, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 2017.05, max: 2735.66
Date: 07-20 at 15:42:49, #particle: 5, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 2008.53, max: 2764.57
Date: 07-20 at 15:43:14, #particle: 5, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1793.53, max: 1871.04
Date: 07-20 at 15:43:34, #particle: 5, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1820.82, max: 1906.87
Date: 07-20 at 15:43:56, #particle: 5, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1858.74, max: 1948.24
Date: 07-20 at 15:44:19, #particle: 5, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1882.08, max: 1950.50
Date: 07-20 at 15:44:41, #particle: 5, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1930.37, max: 2011.80
Date: 07-20 at 15:45:03, #particle: 5, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1961.06, max: 2063.54
Date: 07-20 at 15:45:28, #particle: 5, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1868.00, max: 2049.77
Date: 07-20 at 15:45:53, #particle: 5, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1952.12, max: 2085.11
Date: 07-20 at 15:46:17, #particle: 5, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1613.59, best obj: 1752.81(22), mean: 1970.85, max: 2110.55
