Date: 02-06 at 16:16:53, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1451.42(16), mean: 2401.68, max: 2833.35
Date: 02-06 at 16:18:35, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1326.16(15), mean: 2387.67, max: 2786.07
Date: 02-06 at 16:20:22, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1312.99(15), mean: 2374.43, max: 2723.08
Date: 02-06 at 16:22:15, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.39(15), mean: 2283.07, max: 2698.64
Date: 02-06 at 16:24:08, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.39(15), mean: 2228.77, max: 2639.88
Date: 02-06 at 16:26:07, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.39(15), mean: 2176.32, max: 2616.09
Date: 02-06 at 16:28:29, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.39(15), mean: 1589.27, max: 2642.85
Date: 02-06 at 16:30:13, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1309.39(15), mean: 1546.19, max: 2410.91
Date: 02-06 at 16:32:15, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1304.19(15), mean: 1646.04, max: 2420.08
Date: 02-06 at 16:34:10, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1268.37(15), mean: 1568.10, max: 2293.38
Date: 02-06 at 16:35:58, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1267.73(15), mean: 1512.46, max: 2267.03
Date: 02-06 at 16:37:57, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1267.73(15), mean: 1440.29, max: 1685.81
Date: 02-06 at 16:40:07, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1267.73(15), mean: 1317.02, max: 1385.78
Date: 02-06 at 16:42:08, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1253.07(16), mean: 1332.82, max: 1438.73
Date: 02-06 at 16:43:48, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1245.17(15), mean: 1364.05, max: 1501.48
Date: 02-06 at 16:45:39, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1235.62(15), mean: 1308.32, max: 1514.07
Date: 02-06 at 16:47:39, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1291.43, max: 1565.93
Date: 02-06 at 16:49:34, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1261.12, max: 1323.09
Date: 02-06 at 16:51:21, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1276.87, max: 1369.58
Date: 02-06 at 16:53:27, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1275.11, max: 1359.49
Date: 02-06 at 16:55:24, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1257.62, max: 1299.68
Date: 02-06 at 16:57:25, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1395.87, max: 1587.35
Date: 02-06 at 16:59:18, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1364.40, max: 1534.68
Date: 02-06 at 17:01:12, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1379.64, max: 1540.66
Date: 02-06 at 17:02:59, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1227.45(15), mean: 1272.22, max: 1561.67
Date: 02-06 at 17:04:57, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1220.39(15), mean: 1340.02, max: 1527.21
Date: 02-06 at 17:06:49, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1151.84, best obj: 1220.20(14), mean: 1254.50, max: 1327.12
