Date: 07-05 at 11:17:36, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1676.77(21) mean: 2451.86, max: 2869.88
Date: 07-05 at 11:19:24, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1622.21(21) mean: 2134.19, max: 2891.60
Date: 07-05 at 11:21:13, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1617.75(20) mean: 1978.12, max: 2739.79
Date: 07-05 at 11:23:07, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1589.62(20) mean: 1867.73, max: 2740.36
Date: 07-05 at 11:25:03, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1570.00(21) mean: 1726.49, max: 2737.98
Date: 07-05 at 11:26:40, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1548.45(20) mean: 1742.25, max: 2704.25
Date: 07-05 at 11:28:28, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1547.84(20) mean: 1719.99, max: 2706.46
Date: 07-05 at 11:30:16, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1545.19(20) mean: 1691.27, max: 2738.34
Date: 07-05 at 11:32:00, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1545.19(20) mean: 1701.20, max: 2731.96
Date: 07-05 at 11:33:58, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1526.00(20) mean: 1565.05, max: 1647.69
Date: 07-05 at 11:35:40, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.11(20) mean: 1600.78, max: 1684.74
Date: 07-05 at 11:37:25, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.11(20) mean: 1599.03, max: 1677.24
Date: 07-05 at 11:39:06, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1525.11(20) mean: 1623.22, max: 1685.53
Date: 07-05 at 11:40:56, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.27(19) mean: 1574.67, max: 1663.49
Date: 07-05 at 11:42:48, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1556.81, max: 1617.04
Date: 07-05 at 11:44:42, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1559.35, max: 1587.72
Date: 07-05 at 11:46:24, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1566.15, max: 1613.37
Date: 07-05 at 11:48:12, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1575.99, max: 1613.39
Date: 07-05 at 11:49:55, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1610.98, max: 1648.57
Date: 07-05 at 11:51:43, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1611.68, max: 1815.82
Date: 07-05 at 11:53:29, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1606.64, max: 1714.66
Date: 07-05 at 11:55:16, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1617.13, max: 1730.47
Date: 07-05 at 11:57:01, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1519.00(19) mean: 1576.66, max: 1732.91
Date: 07-05 at 11:59:00, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1517.69(20) mean: 1574.36, max: 1682.77
Date: 07-05 at 12:00:34, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1517.69(20) mean: 1594.14, max: 1690.83
Date: 07-05 at 12:02:24, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1509.84(19) mean: 1540.63, max: 1569.94
Date: 07-05 at 12:04:11, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1500.74(19) mean: 1541.04, max: 1639.87
Date: 07-05 at 12:05:49, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1500.74(19) mean: 1573.48, max: 1675.37
Date: 07-05 at 12:07:37, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1500.74(19) mean: 1535.98, max: 1574.29
Date: 07-05 at 12:09:14, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1499.21(20) mean: 1564.79, max: 1627.77
