Date: 07-05 at 02:38:31, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1691.93(21) mean: 2519.16, max: 2953.91
Date: 07-05 at 02:40:20, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1615.54(20) mean: 2207.40, max: 2917.46
Date: 07-05 at 02:42:11, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1588.40(20) mean: 2101.83, max: 2909.43
Date: 07-05 at 02:43:54, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1588.40(20) mean: 2095.28, max: 2868.82
Date: 07-05 at 02:45:52, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1543.91(19) mean: 1871.05, max: 2724.29
Date: 07-05 at 02:47:32, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1534.23(19) mean: 1845.12, max: 2641.50
Date: 07-05 at 02:49:24, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1528.83(19) mean: 1737.91, max: 2528.01
Date: 07-05 at 02:51:13, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1683.53, max: 2386.37
Date: 07-05 at 02:53:08, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1621.20, max: 1766.89
Date: 07-05 at 02:54:42, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1640.52, max: 1790.34
Date: 07-05 at 02:56:29, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1597.97, max: 1761.58
Date: 07-05 at 02:58:09, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1619.92, max: 1748.09
Date: 07-05 at 02:59:51, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1637.91, max: 1743.42
Date: 07-05 at 03:01:41, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1633.21, max: 1755.45
Date: 07-05 at 03:03:15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1518.83(19) mean: 1636.39, max: 1742.90
Date: 07-05 at 03:05:10, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1514.91(19) mean: 1565.05, max: 1640.14
Date: 07-05 at 03:06:44, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1513.79(19) mean: 1571.31, max: 1624.51
Date: 07-05 at 03:08:29, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1513.79(19) mean: 1579.57, max: 1673.76
