Date: 06-29 at 18:21:55, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1815.24(22) mean: 2287.25, max: 2687.27
Date: 06-29 at 18:23:05, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1754.04(21) mean: 2289.07, max: 2687.70
Date: 06-29 at 18:24:16, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1741.15(21) mean: 2190.58, max: 2653.63
Date: 06-29 at 18:25:25, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1741.15(21) mean: 2049.58, max: 2638.67
Date: 06-29 at 18:26:34, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1741.15(21) mean: 1829.64, max: 1965.24
Date: 06-29 at 18:27:47, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1716.13(22) mean: 1813.02, max: 1930.24
Date: 06-29 at 18:28:54, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1713.35(22) mean: 1822.79, max: 1962.27
Date: 06-29 at 18:29:58, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1713.35(22) mean: 1844.83, max: 2000.63
Date: 06-29 at 18:31:19, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1713.35(22) mean: 1761.02, max: 1803.95
Date: 06-29 at 18:32:30, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1702.55(22) mean: 1754.71, max: 1810.51
Date: 06-29 at 18:33:45, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1702.55(22) mean: 1738.36, max: 1803.95
Date: 06-29 at 18:34:52, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1702.55(22) mean: 1760.68, max: 1826.74
Date: 06-29 at 18:36:00, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1702.55(22) mean: 1792.54, max: 1865.44
Date: 06-29 at 18:37:08, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1702.55(22) mean: 1793.25, max: 1915.22
Date: 06-29 at 18:38:21, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1696.43(22) mean: 1790.15, max: 1955.88
Date: 06-29 at 18:39:38, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1696.43(22) mean: 1747.87, max: 1855.33
Date: 06-29 at 18:40:52, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1742.49, max: 1895.45
Date: 06-29 at 18:42:11, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1731.99, max: 1814.13
Date: 06-29 at 18:43:16, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1753.30, max: 1848.64
Date: 06-29 at 18:44:24, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1771.50, max: 1897.26
Date: 06-29 at 18:45:34, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1779.98, max: 1937.91
Date: 06-29 at 18:46:40, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1808.78, max: 1976.94
Date: 06-29 at 18:47:48, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1839.15, max: 2048.46
Date: 06-29 at 18:49:01, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59 best obj: 1694.39(22) mean: 1794.10, max: 1890.39
