Date: 04-13 at 22:15:05, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 268.82(4), mean: 316.71, max: 369.15
Date: 04-13 at 22:15:06, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 299.16, max: 414.15
Date: 04-13 at 22:15:07, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 305.60, max: 495.08
Date: 04-13 at 22:15:08, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 328.97, max: 599.23
Date: 04-13 at 22:15:09, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 350.64, max: 658.72
Date: 04-13 at 22:15:11, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 378.13, max: 718.21
Date: 04-13 at 22:15:12, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 426.69, max: 799.14
Date: 04-13 at 22:15:15, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 503.07, max: 903.29
Date: 04-13 at 22:15:17, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 562.42, max: 984.22
Date: 04-13 at 22:15:21, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 621.77, max: 1065.15
Date: 04-13 at 22:15:24, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 698.15, max: 1169.31
Date: 04-13 at 22:15:30, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 244.57(3), mean: 774.52, max: 1273.46
