Date: 11-23 at 08:03:58, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1367.47(14), mean: 3137.39, max: 3789.70
Date: 11-23 at 08:05:04, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1211.93(14), mean: 2809.75, max: 3587.23
Date: 11-23 at 08:06:09, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1204.56(14), mean: 2798.64, max: 3545.95
Date: 11-23 at 08:07:15, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1147.99(13), mean: 2698.16, max: 3409.18
Date: 11-23 at 08:08:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1066.33(13), mean: 2334.42, max: 3123.67
Date: 11-23 at 08:09:29, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1020.45(12), mean: 2046.42, max: 2967.71
Date: 11-23 at 08:10:37, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1019.60(12), mean: 1353.10, max: 1505.81
Date: 11-23 at 08:11:40, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 975.45(13), mean: 1140.97, max: 1320.74
Date: 11-23 at 08:12:46, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 892.55(11), mean: 1158.43, max: 1355.62
Date: 11-23 at 08:13:51, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 1061.85, max: 1258.81
Date: 11-23 at 08:14:53, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 1008.71, max: 1168.58
Date: 11-23 at 08:15:59, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 982.29, max: 1101.87
Date: 11-23 at 08:17:02, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 951.61, max: 1087.40
Date: 11-23 at 08:18:02, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 935.48, max: 1034.50
Date: 11-23 at 08:18:58, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 899.88, max: 990.97
Date: 11-23 at 08:19:56, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 893.13, max: 990.94
Date: 11-23 at 08:20:57, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 888.32, max: 949.40
Date: 11-23 at 08:21:54, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 886.67, max: 943.78
Date: 11-23 at 08:22:51, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 884.11, max: 937.82
Date: 11-23 at 08:23:50, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 882.64, max: 962.16
