Date: 07-20 at 01:29:40, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1594.72(7) mean: 2589.06, max: 3471.97
Date: 07-20 at 01:30:22, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1475.18(7) mean: 2314.80, max: 3310.61
Date: 07-20 at 01:31:17, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1461.15(7) mean: 2245.46, max: 3281.32
Date: 07-20 at 01:32:12, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1352.26(12) mean: 2013.23, max: 2984.78
Date: 07-20 at 01:33:01, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1313.04(12) mean: 2009.93, max: 2846.57
Date: 07-20 at 01:33:56, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1925.72, max: 2771.08
Date: 07-20 at 01:35:00, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1427.56, max: 1536.91
Date: 07-20 at 01:35:56, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1385.58, max: 1483.54
Date: 07-20 at 01:36:46, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1455.57, max: 1557.87
Date: 07-20 at 01:37:41, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1470.49, max: 1605.14
Date: 07-20 at 01:38:38, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1479.20, max: 1607.63
Date: 07-20 at 01:39:30, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1491.94, max: 1641.41
Date: 07-20 at 01:40:20, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1525.68, max: 1670.77
Date: 07-20 at 01:41:20, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1461.86, max: 1700.76
Date: 07-20 at 01:42:15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1399.00, max: 1584.41
Date: 07-20 at 01:43:03, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1478.30, max: 1592.68
Date: 07-20 at 01:44:06, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1380.96, max: 1481.69
Date: 07-20 at 01:45:03, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1359.20, max: 1495.84
Date: 07-20 at 01:46:02, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1343.79, max: 1465.00
Date: 07-20 at 01:47:03, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1396.41, max: 1519.66
Date: 07-20 at 01:48:04, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1300.90(12) mean: 1344.36, max: 1378.41
Date: 07-20 at 01:49:02, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1297.91(13) mean: 1342.17, max: 1420.26
Date: 07-20 at 01:49:56, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.47(12) mean: 1324.05, max: 1425.92
