Date: 06-30 at 03:53:01, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1680.34(7) mean: 3286.98, max: 3744.77
Date: 06-30 at 03:54:01, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1551.30(7) mean: 3164.00, max: 3590.16
Date: 06-30 at 03:54:51, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1535.19(10) mean: 2478.42, max: 3264.42
Date: 06-30 at 03:55:45, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1415.52(9) mean: 2149.90, max: 3020.21
Date: 06-30 at 03:56:44, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1341.76(9) mean: 2055.82, max: 2944.85
Date: 06-30 at 03:57:41, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1336.02(9) mean: 1948.14, max: 2818.80
Date: 06-30 at 03:58:42, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1327.51(14) mean: 1409.74, max: 1494.65
Date: 06-30 at 03:59:42, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1327.06(14) mean: 1466.77, max: 1569.06
Date: 06-30 at 04:00:45, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1327.06(14) mean: 1398.43, max: 1447.33
Date: 06-30 at 04:01:46, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1319.63(14) mean: 1420.31, max: 1478.51
Date: 06-30 at 04:02:38, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1304.95(13) mean: 1423.75, max: 1515.01
Date: 06-30 at 04:03:37, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1304.95(13) mean: 1458.28, max: 1554.79
Date: 06-30 at 04:04:38, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1295.37(13) mean: 1475.77, max: 1589.64
Date: 06-30 at 04:05:28, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1295.37(13) mean: 1497.80, max: 1619.39
Date: 06-30 at 04:06:30, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1295.37(13) mean: 1419.57, max: 1638.03
Date: 06-30 at 04:07:31, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1289.07(14) mean: 1389.45, max: 1534.59
Date: 06-30 at 04:08:25, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1284.02(14) mean: 1368.16, max: 1523.61
Date: 06-30 at 04:09:30, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1265.97(12) mean: 1331.44, max: 1510.14
Date: 06-30 at 04:10:26, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1255.93(12) mean: 1294.60, max: 1378.58
Date: 06-30 at 04:11:28, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1255.93(12) mean: 1311.22, max: 1373.62
Date: 06-30 at 04:12:23, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1255.93(12) mean: 1344.87, max: 1459.68
Date: 06-30 at 04:13:27, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1255.93(12) mean: 1338.60, max: 1437.79
Date: 06-30 at 04:14:28, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1255.93(12) mean: 1298.04, max: 1334.60
Date: 06-30 at 04:15:29, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1255.93(12) mean: 1289.49, max: 1342.44
Date: 06-30 at 04:16:21, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1255.93(12) mean: 1313.80, max: 1377.06
Date: 06-30 at 04:17:24, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1250.02(12) mean: 1280.27, max: 1394.09
Date: 06-30 at 04:18:25, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1248.90(12) mean: 1297.12, max: 1377.43
Date: 06-30 at 04:19:20, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1248.90(12) mean: 1322.74, max: 1447.66
Date: 06-30 at 04:20:24, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1248.90(12) mean: 1297.47, max: 1359.76
Date: 06-30 at 04:21:23, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1248.90(12) mean: 1299.40, max: 1372.13
Date: 06-30 at 04:22:29, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1248.90(12) mean: 1281.67, max: 1327.74
Date: 06-30 at 04:23:33, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1245.02(12) mean: 1280.96, max: 1374.56
Date: 06-30 at 04:24:29, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1242.70(12) mean: 1315.92, max: 1417.79
Date: 06-30 at 04:25:29, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1242.70(12) mean: 1280.09, max: 1353.76
