Date: 07-11 at 23:44:00, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 1111.75(10) mean: 3507.32, max: 4440.13
Date: 07-11 at 23:44:54, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 1014.88(9) mean: 2916.74, max: 3820.65
Date: 07-11 at 23:45:42, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 983.85(8) mean: 2437.32, max: 3552.57
Date: 07-11 at 23:46:34, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 925.97(9) mean: 1724.07, max: 2942.64
Date: 07-11 at 23:47:25, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 838.23(9) mean: 1508.80, max: 2541.36
Date: 07-11 at 23:48:14, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 788.43(8) mean: 1476.48, max: 2386.42
Date: 07-11 at 23:49:02, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 788.14(8) mean: 1449.98, max: 2354.53
Date: 07-11 at 23:49:57, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 788.14(8) mean: 1168.48, max: 2294.24
Date: 07-11 at 23:50:50, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 788.14(8) mean: 916.33, max: 1079.18
Date: 07-11 at 23:51:42, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 788.14(8) mean: 878.09, max: 1035.06
Date: 07-11 at 23:52:30, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 788.14(8) mean: 903.41, max: 1103.36
Date: 07-11 at 23:53:21, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 786.56(7) mean: 999.65, max: 1286.32
Date: 07-11 at 23:54:13, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 757.64(7) mean: 844.43, max: 1114.47
Date: 07-11 at 23:54:58, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 746.25(7) mean: 810.46, max: 933.01
Date: 07-11 at 23:55:45, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 746.25(7) mean: 810.42, max: 929.08
Date: 07-11 at 23:56:39, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 746.25(7) mean: 797.62, max: 863.84
Date: 07-11 at 23:57:26, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 746.25(7) mean: 803.61, max: 893.93
Date: 07-11 at 23:58:13, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 746.25(7) mean: 797.72, max: 862.96
Date: 07-11 at 23:59:02, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 746.25(7) mean: 983.15, max: 1419.82
Date: 07-11 at 23:59:54, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 746.25(7) mean: 826.11, max: 975.24
Date: 07-12 at 00:00:40, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 721.52(6) mean: 822.49, max: 943.60
Date: 07-12 at 00:01:28, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 713.62(6) mean: 884.33, max: 1007.85
Date: 07-12 at 00:02:18, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 713.62(6) mean: 822.36, max: 943.71
Date: 07-12 at 00:03:05, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 713.62(6) mean: 800.27, max: 959.62
Date: 07-12 at 00:03:54, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 700.07(6) mean: 788.06, max: 832.92
Date: 07-12 at 00:04:46, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 700.07(6) mean: 786.06, max: 813.93
Date: 07-12 at 00:05:33, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 700.07(6) mean: 786.06, max: 813.93
Date: 07-12 at 00:06:19, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 700.07(6) mean: 786.06, max: 813.93
Date: 07-12 at 00:07:10, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 700.07(6) mean: 750.51, max: 798.92
Date: 07-12 at 00:08:00, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 700.07(6) mean: 903.06, max: 1063.62
Date: 07-12 at 00:08:44, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 700.07(6) mean: 796.21, max: 1011.77
Date: 07-12 at 00:09:33, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 693.63(6) mean: 763.62, max: 875.68
Date: 07-12 at 00:10:20, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 693.25(6) mean: 754.08, max: 875.68
Date: 07-12 at 00:11:06, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 693.25(6) mean: 737.68, max: 852.96
Date: 07-12 at 00:11:56, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 693.25(6) mean: 730.91, max: 851.38
Date: 07-12 at 00:12:49, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 693.25(6) mean: 730.91, max: 851.38
Date: 07-12 at 00:13:33, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 693.25(6) mean: 699.78, max: 755.50
Date: 07-12 at 00:14:19, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 693.25(6) mean: 872.03, max: 1213.16
Date: 07-12 at 00:15:05, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 685.08(5) mean: 802.05, max: 1209.29
Date: 07-12 at 00:15:53, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 683.90(5) mean: 797.15, max: 1127.18
Date: 07-12 at 00:16:40, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 683.90(5) mean: 762.83, max: 1136.44
Date: 07-12 at 00:17:29, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 683.90(5) mean: 713.13, max: 842.73
Date: 07-12 at 00:18:19, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 710.10, max: 833.75
Date: 07-12 at 00:19:03, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 710.93, max: 878.66
Date: 07-12 at 00:19:48, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 705.51, max: 793.08
Date: 07-12 at 00:20:40, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 700.96, max: 734.88
Date: 07-12 at 00:21:35, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 700.96, max: 734.88
Date: 07-12 at 00:22:23, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 847.00, max: 1394.50
Date: 07-12 at 00:23:09, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 807.17, max: 1418.58
Date: 07-12 at 00:23:58, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 736.47, max: 910.95
Date: 07-12 at 00:24:43, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 718.15, max: 887.19
Date: 07-12 at 00:25:31, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 878.66, max: 1526.77
Date: 07-12 at 00:26:20, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 857.85, max: 1550.86
Date: 07-12 at 00:27:07, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 780.61, max: 1016.90
Date: 07-12 at 00:27:53, iter: 61, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 716.12, max: 864.00
Date: 07-12 at 00:28:40, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 939.23, max: 1522.81
Date: 07-12 at 00:29:27, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 843.46, max: 1334.17
Date: 07-12 at 00:30:11, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 721.02, max: 786.12
Date: 07-12 at 00:31:00, iter: 66, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 650.38(5) mean: 710.49, max: 799.61
Date: 07-12 at 00:31:48, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 634.37(4) mean: 867.21, max: 1332.36
Date: 07-12 at 00:32:31, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 633.26(4) mean: 876.16, max: 1358.18
Date: 07-12 at 00:33:18, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 633.26(4) mean: 910.60, max: 1395.22
Date: 07-12 at 00:34:09, iter: 71, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.17 best obj: 633.26(4) mean: 720.70, max: 1184.28
