Date: 08-09 at 08:32:25, #particle: 20, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1365.32(16), mean: 2215.90, max: 2836.92
Date: 08-09 at 08:33:54, #particle: 20, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1277.16(14), mean: 2214.55, max: 2807.11
Date: 08-09 at 08:35:25, #particle: 20, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1253.88(14), mean: 2061.96, max: 2763.31
Date: 08-09 at 08:36:59, #particle: 20, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1225.34(14), mean: 2074.69, max: 2741.71
Date: 08-09 at 08:38:33, #particle: 20, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1215.93(13), mean: 1756.74, max: 2539.83
Date: 08-09 at 08:40:07, #particle: 20, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1201.89(13), mean: 1658.02, max: 2422.73
Date: 08-09 at 08:41:30, #particle: 20, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1504.48, max: 2344.26
Date: 08-09 at 08:43:01, #particle: 20, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1427.09, max: 2351.65
Date: 08-09 at 08:44:28, #particle: 20, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1393.84, max: 2054.79
Date: 08-09 at 08:46:01, #particle: 20, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1261.55, max: 1300.36
Date: 08-09 at 08:47:24, #particle: 20, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1275.38, max: 1337.09
Date: 08-09 at 08:48:46, #particle: 20, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1443.71, max: 1617.17
Date: 08-09 at 08:50:11, #particle: 20, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1486.00, max: 1660.89
Date: 08-09 at 08:51:29, #particle: 20, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1427.31, max: 1630.78
Date: 08-09 at 08:52:53, #particle: 20, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1405.86, max: 1620.28
Date: 08-09 at 08:54:23, #particle: 20, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 1392.07, max: 1574.92
Date: 08-09 at 08:55:49, #particle: 20, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 2298.96, max: 2841.92
Date: 08-09 at 08:57:07, #particle: 20, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 2220.40, max: 2759.20
Date: 08-09 at 08:58:31, #particle: 20, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1200.77(13), mean: 2134.89, max: 2672.63
