Date: 07-29 at 18:37:11, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1435.81(18), mean: 1846.93, max: 2771.14
Date: 07-29 at 18:38:28, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1303.12(16), mean: 1726.10, max: 2793.20
Date: 07-29 at 18:39:43, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1287.29(16), mean: 1612.17, max: 2698.73
Date: 07-29 at 18:40:59, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1286.41(16), mean: 1608.03, max: 2662.40
Date: 07-29 at 18:42:11, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1286.41(16), mean: 1636.80, max: 2604.74
Date: 07-29 at 18:43:33, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1286.41(16), mean: 1398.54, max: 1483.71
Date: 07-29 at 18:44:45, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1286.41(16), mean: 1418.43, max: 1531.37
Date: 07-29 at 18:45:59, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1280.93(16), mean: 1411.93, max: 1554.12
Date: 07-29 at 18:47:13, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.45(16), mean: 1453.45, max: 1600.17
Date: 07-29 at 18:48:36, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.38(16), mean: 1413.92, max: 1566.13
Date: 07-29 at 18:49:53, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.38(16), mean: 1378.31, max: 1512.21
Date: 07-29 at 18:51:20, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.38(16), mean: 1334.84, max: 1420.04
Date: 07-29 at 18:52:34, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.38(16), mean: 1334.72, max: 1410.08
Date: 07-29 at 18:53:46, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.38(16), mean: 1355.81, max: 1437.90
Date: 07-29 at 18:55:05, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1278.38(16), mean: 1392.07, max: 1502.42
Date: 07-29 at 18:56:34, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1267.95(16), mean: 1327.71, max: 1462.71
Date: 07-29 at 18:57:48, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1344.38, max: 1511.96
Date: 07-29 at 18:59:07, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1335.73, max: 1422.83
Date: 07-29 at 19:00:28, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1324.84, max: 1456.85
Date: 07-29 at 19:01:42, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1365.34, max: 1506.22
Date: 07-29 at 19:03:10, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1303.00, max: 1349.97
Date: 07-29 at 19:04:27, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1302.22, max: 1349.97
Date: 07-29 at 19:05:36, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1340.26, max: 1393.82
Date: 07-29 at 19:06:58, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1296.69, max: 1349.04
Date: 07-29 at 19:08:14, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1322.28, max: 1384.27
Date: 07-29 at 19:09:33, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1259.14(16), mean: 1313.57, max: 1430.66
