Date: 07-18 at 22:48:52, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 1268.11(5) mean: 3511.10, max: 4327.37
Date: 07-18 at 22:49:32, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 1032.30(5) mean: 2243.79, max: 3966.77
Date: 07-18 at 22:50:01, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 952.74(5) mean: 1641.13, max: 3009.35
Date: 07-18 at 22:50:31, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 864.84(5) mean: 1360.73, max: 2619.12
Date: 07-18 at 22:51:03, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 807.54(5) mean: 1063.61, max: 2190.22
Date: 07-18 at 22:51:34, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 804.86(5) mean: 1015.12, max: 2158.65
Date: 07-18 at 22:52:09, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 804.86(5) mean: 945.14, max: 1918.23
Date: 07-18 at 22:52:43, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 767.72(6) mean: 849.57, max: 962.94
Date: 07-18 at 22:53:21, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 734.54(5) mean: 825.53, max: 954.91
Date: 07-18 at 22:53:46, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 722.80(5) mean: 796.24, max: 837.67
Date: 07-18 at 22:54:10, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 719.46(5) mean: 772.73, max: 822.02
Date: 07-18 at 22:54:41, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 707.35(5) mean: 742.69, max: 772.59
Date: 07-18 at 22:55:07, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 700.66(5) mean: 746.52, max: 792.58
Date: 07-18 at 22:55:44, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 700.66(5) mean: 743.84, max: 805.50
Date: 07-18 at 22:56:08, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 700.66(5) mean: 711.97, max: 731.39
Date: 07-18 at 22:56:34, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 700.66(5) mean: 700.66, max: 700.66
Date: 07-18 at 22:57:10, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 700.66(5) mean: 700.66, max: 700.66
Date: 07-18 at 22:57:34, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 700.66(5) mean: 1090.19, max: 1636.01
Date: 07-18 at 22:58:03, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 672.10(4) mean: 921.23, max: 1381.37
Date: 07-18 at 22:58:35, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 672.10(4) mean: 759.27, max: 1047.88
Date: 07-18 at 22:59:02, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 672.10(4) mean: 736.64, max: 933.88
Date: 07-18 at 22:59:34, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 672.10(4) mean: 715.01, max: 827.31
Date: 07-18 at 22:59:57, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 672.10(4) mean: 672.39, max: 676.47
Date: 07-18 at 23:00:52, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 672.10(4) mean: 699.51, max: 1076.47
Date: 07-18 at 23:01:14, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 595.70(3) mean: 667.12, max: 673.78
Date: 07-18 at 23:01:36, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 628.15, max: 630.76
Date: 07-18 at 23:01:58, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
Date: 07-18 at 23:02:20, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
Date: 07-18 at 23:02:42, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
Date: 07-18 at 23:03:02, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
Date: 07-18 at 23:04:40, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 598.88, max: 618.11
Date: 07-18 at 23:05:03, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
Date: 07-18 at 23:05:26, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
Date: 07-18 at 23:05:49, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
Date: 07-18 at 23:07:11, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 600.75, max: 618.11
Date: 07-18 at 23:07:34, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29 best obj: 591.73(3) mean: 591.73, max: 591.73
