Date: 01-10 at 10:16:53, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 1035.06(5), mean: 2952.05, max: 4052.19
Date: 01-10 at 10:17:40, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 920.51(4), mean: 2946.62, max: 4077.99
Date: 01-10 at 10:18:09, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 871.84(4), mean: 2192.26, max: 3045.03
Date: 01-10 at 10:18:41, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 806.80(4), mean: 1729.63, max: 2939.24
Date: 01-10 at 10:19:16, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 774.99(4), mean: 1106.25, max: 2459.02
Date: 01-10 at 10:19:53, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 756.33(4), mean: 893.24, max: 1086.60
Date: 01-10 at 10:20:32, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 751.39(4), mean: 903.72, max: 1119.84
Date: 01-10 at 10:21:03, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 751.39(4), mean: 832.30, max: 1012.52
Date: 01-10 at 10:21:44, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 751.39(4), mean: 849.80, max: 1015.53
Date: 01-10 at 10:22:28, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 740.42(5), mean: 808.93, max: 1003.15
Date: 01-10 at 10:23:05, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 737.52(5), mean: 791.62, max: 909.67
Date: 01-10 at 10:23:42, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 718.34(5), mean: 766.59, max: 875.92
Date: 01-10 at 10:24:21, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 709.39(5), mean: 776.06, max: 856.14
Date: 01-10 at 10:25:02, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 708.28(5), mean: 791.10, max: 853.86
Date: 01-10 at 10:25:29, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 687.87(5), mean: 707.10, max: 710.64
Date: 01-10 at 10:26:00, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 684.22(5), mean: 690.08, max: 729.45
Date: 01-10 at 10:26:43, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 668.42(5), mean: 690.18, max: 720.52
Date: 01-10 at 10:27:16, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 679.60, max: 684.88
Date: 01-10 at 10:27:40, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 678.73, max: 684.22
Date: 01-10 at 10:28:07, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 672.77, max: 684.22
Date: 01-10 at 10:28:38, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 665.78, max: 684.22
Date: 01-10 at 10:29:20, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 665.87, max: 684.22
Date: 01-10 at 10:30:10, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 770.42, max: 1421.07
Date: 01-10 at 10:30:49, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 746.78, max: 1184.75
Date: 01-10 at 10:31:26, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 708.42, max: 1048.51
Date: 01-10 at 10:32:04, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 669.87, max: 787.67
Date: 01-10 at 10:32:53, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 769.35, max: 1208.61
Date: 01-10 at 10:33:34, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 643.10(4), mean: 742.63, max: 1178.12
