Date: 01-10 at 17:02:27, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 1338.88(5), mean: 3406.52, max: 4153.53
Date: 01-10 at 17:02:56, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 1133.11(5), mean: 2669.63, max: 3194.03
Date: 01-10 at 17:03:37, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 1075.29(7), mean: 2205.73, max: 2846.31
Date: 01-10 at 17:04:25, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 980.57(7), mean: 1966.84, max: 2700.67
Date: 01-10 at 17:05:05, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 977.25(7), mean: 1740.07, max: 2444.50
Date: 01-10 at 17:05:38, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 955.82(7), mean: 1317.30, max: 1876.73
Date: 01-10 at 17:06:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 873.68(6), mean: 1195.09, max: 1764.76
Date: 01-10 at 17:07:08, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 854.87(6), mean: 1081.32, max: 1738.33
Date: 01-10 at 17:07:44, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 766.58(6), mean: 866.64, max: 1010.63
Date: 01-10 at 17:08:27, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 753.61(6), mean: 846.96, max: 947.12
Date: 01-10 at 17:09:06, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 753.61(6), mean: 863.34, max: 949.20
Date: 01-10 at 17:09:47, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 737.53(6), mean: 809.43, max: 860.39
Date: 01-10 at 17:10:25, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 720.43(6), mean: 804.76, max: 853.08
Date: 01-10 at 17:11:09, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 719.88(6), mean: 762.94, max: 826.44
Date: 01-10 at 17:11:49, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 689.80(6), mean: 753.71, max: 840.10
Date: 01-10 at 17:12:17, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 652.05(4), mean: 687.32, max: 704.13
Date: 01-10 at 17:12:46, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 652.05(4), mean: 680.44, max: 702.71
Date: 01-10 at 17:13:22, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 652.05(4), mean: 688.96, max: 740.26
Date: 01-10 at 17:13:51, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 652.05(4), mean: 674.72, max: 691.62
Date: 01-10 at 17:14:17, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 652.05, max: 652.60
Date: 01-10 at 17:14:52, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 654.92, max: 701.23
Date: 01-10 at 17:15:43, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 651.61, max: 651.61
Date: 01-10 at 17:16:13, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 651.61, max: 651.61
Date: 01-10 at 17:16:43, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 651.61, max: 651.61
Date: 01-10 at 17:17:22, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 726.31, max: 985.84
Date: 01-10 at 17:18:10, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 729.79, max: 986.52
Date: 01-10 at 17:18:41, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 678.13, max: 838.14
Date: 01-10 at 17:19:11, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 651.61, max: 651.61
Date: 01-10 at 17:19:50, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 651.61(4), mean: 686.49, max: 750.43
Date: 01-10 at 17:20:19, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.29, best obj: 588.29(3), mean: 629.81, max: 658.32
