Date: 07-01 at 07:55:20, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1434.05(11) mean: 2574.34, max: 3361.04
Date: 07-01 at 07:56:27, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1361.37(11) mean: 2416.43, max: 3210.24
Date: 07-01 at 07:57:34, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1333.92(11) mean: 2258.16, max: 3059.20
Date: 07-01 at 07:58:41, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1333.92(11) mean: 2089.91, max: 2819.22
Date: 07-01 at 07:59:49, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1333.92(11) mean: 1950.51, max: 2650.11
Date: 07-01 at 08:00:59, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1333.92(11) mean: 1876.41, max: 2475.09
Date: 07-01 at 08:02:08, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1333.92(11) mean: 1703.84, max: 2170.58
Date: 07-01 at 08:03:16, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1333.92(11) mean: 1579.23, max: 1722.30
Date: 07-01 at 08:04:26, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1333.92(11) mean: 1525.81, max: 1750.60
Date: 07-01 at 08:05:33, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1261.16(12) mean: 1422.78, max: 1753.68
Date: 07-01 at 08:06:41, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1237.30(11) mean: 1463.75, max: 1787.37
Date: 07-01 at 08:07:45, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1347.48, max: 1533.38
Date: 07-01 at 08:08:55, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1331.58, max: 1539.79
Date: 07-01 at 08:10:02, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1320.97, max: 1393.51
Date: 07-01 at 08:11:07, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1357.14, max: 1437.59
Date: 07-01 at 08:12:17, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1332.28, max: 1478.81
Date: 07-01 at 08:13:23, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1470.93, max: 1647.29
Date: 07-01 at 08:14:29, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1384.09, max: 1584.05
Date: 07-01 at 08:15:34, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1343.57, max: 1521.04
Date: 07-01 at 08:16:40, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1335.46, max: 1501.30
Date: 07-01 at 08:17:48, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1449.38, max: 1751.30
Date: 07-01 at 08:18:51, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1449.72, max: 1651.26
Date: 07-01 at 08:19:56, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1299.56, max: 1379.15
Date: 07-01 at 08:21:02, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1330.59, max: 1419.93
Date: 07-01 at 08:22:09, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1466.56, max: 1684.23
Date: 07-01 at 08:23:18, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1504.39, max: 1754.26
Date: 07-01 at 08:24:23, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1233.83(11) mean: 1312.62, max: 1571.22
