Date: 06-30 at 18:38:30, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1623.53(7) mean: 3295.03, max: 3748.68
Date: 06-30 at 18:39:40, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1479.13(15) mean: 3042.08, max: 3676.91
Date: 06-30 at 18:40:53, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1354.36(13) mean: 2944.52, max: 3592.13
Date: 06-30 at 18:42:14, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1339.28(13) mean: 2929.99, max: 3548.42
Date: 06-30 at 18:43:38, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1330.14(13) mean: 2407.46, max: 3450.78
Date: 06-30 at 18:45:02, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1330.14(13) mean: 1467.18, max: 1574.67
Date: 06-30 at 18:46:28, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1330.14(13) mean: 1530.44, max: 1633.55
Date: 06-30 at 18:47:59, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1330.14(13) mean: 1502.48, max: 1692.16
Date: 06-30 at 18:49:19, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1330.14(13) mean: 1398.35, max: 1533.12
Date: 06-30 at 18:50:46, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1330.14(13) mean: 1556.33, max: 1990.65
Date: 06-30 at 18:52:22, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1323.75(13) mean: 1508.30, max: 1974.85
Date: 06-30 at 18:53:53, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.51(13) mean: 1499.21, max: 2023.45
Date: 06-30 at 18:55:20, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.51(13) mean: 1478.68, max: 1688.60
Date: 06-30 at 18:56:56, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.51(13) mean: 1490.95, max: 1721.77
Date: 06-30 at 19:01:20, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1464.11(12) mean: 2760.85, max: 3527.52
Date: 06-30 at 19:02:55, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1383.42(12) mean: 2729.74, max: 3480.54
Date: 06-30 at 19:04:27, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1357.18(10) mean: 2546.24, max: 3368.09
Date: 06-30 at 19:06:02, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1355.40(10) mean: 2241.58, max: 3124.32
Date: 06-30 at 19:07:38, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1298.42(10) mean: 2199.11, max: 3037.31
Date: 06-30 at 19:09:13, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1290.13(10) mean: 1438.80, max: 1540.90
Date: 06-30 at 19:10:50, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1286.74(10) mean: 1461.14, max: 1605.01
Date: 06-30 at 19:12:30, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1286.74(10) mean: 1506.52, max: 1667.05
Date: 06-30 at 19:14:09, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1286.74(10) mean: 1427.10, max: 1612.46
Date: 06-30 at 19:15:52, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1277.98(12) mean: 1364.41, max: 1472.50
Date: 06-30 at 19:17:35, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1246.15(12) mean: 1406.16, max: 1528.00
Date: 06-30 at 19:19:17, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1235.68(12) mean: 1421.88, max: 1547.11
Date: 06-30 at 19:20:58, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1444.72, max: 1575.76
Date: 06-30 at 19:22:38, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1325.59, max: 1368.14
Date: 06-30 at 19:24:19, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1322.99, max: 1399.56
Date: 06-30 at 19:26:02, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1338.57, max: 1409.94
Date: 06-30 at 19:27:40, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1315.69, max: 1445.19
Date: 06-30 at 19:29:19, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1409.24, max: 1606.69
Date: 06-30 at 19:30:57, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1358.77, max: 1637.88
Date: 06-30 at 19:32:36, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1229.99(12) mean: 1290.34, max: 1379.07
Date: 06-30 at 19:34:16, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1223.75(11) mean: 1277.76, max: 1324.58
Date: 06-30 at 19:35:57, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1223.75(11) mean: 1288.62, max: 1351.19
Date: 06-30 at 19:37:43, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1218.41(11) mean: 1263.81, max: 1381.78
Date: 06-30 at 19:39:34, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1279.59, max: 1361.67
Date: 06-30 at 19:41:18, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1261.69, max: 1306.41
Date: 06-30 at 19:43:09, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1263.05, max: 1304.84
Date: 06-30 at 19:45:01, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1261.38, max: 1320.19
Date: 06-30 at 19:46:58, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1255.45, max: 1281.18
Date: 06-30 at 19:48:55, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1413.85, max: 1617.19
Date: 06-30 at 19:50:59, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1414.00, max: 1573.88
Date: 06-30 at 19:52:57, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1298.25, max: 1378.53
Date: 06-30 at 19:54:52, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1269.74, max: 1343.35
Date: 06-30 at 19:56:41, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1406.72, max: 1622.30
Date: 06-30 at 19:58:33, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1364.76, max: 1626.10
Date: 06-30 at 20:00:19, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1284.69, max: 1420.32
Date: 06-30 at 20:02:13, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1265.11, max: 1308.26
Date: 06-30 at 20:04:02, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1402.49, max: 1520.01
Date: 06-30 at 20:05:53, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1381.95, max: 1513.17
Date: 06-30 at 20:07:36, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1273.22, max: 1387.81
Date: 06-30 at 20:09:20, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1255.88, max: 1366.47
Date: 06-30 at 20:11:07, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1216.34(11) mean: 1353.53, max: 1442.29
Date: 06-30 at 20:12:53, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.47(10) mean: 1306.24, max: 1462.39
Date: 06-30 at 20:14:43, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.47(10) mean: 1273.07, max: 1352.13
Date: 06-30 at 20:16:33, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.47(10) mean: 1273.73, max: 1359.70
Date: 06-30 at 20:18:23, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.47(10) mean: 1260.22, max: 1378.01
Date: 06-30 at 20:20:22, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.47(10) mean: 1262.13, max: 1375.08
Date: 06-30 at 20:22:17, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1201.47(10) mean: 1409.64, max: 1664.48
