Date: 07-01 at 20:25:11, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1382.33(12) mean: 2694.91, max: 3523.16
Date: 07-01 at 20:26:38, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1297.74(11) mean: 2555.49, max: 3508.40
Date: 07-01 at 20:28:04, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1274.85(11) mean: 2349.12, max: 3326.32
Date: 07-01 at 20:29:31, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1267.37(11) mean: 2096.73, max: 3010.30
Date: 07-01 at 20:30:58, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 2122.33, max: 3048.01
Date: 07-01 at 20:32:27, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1691.14, max: 2556.80
Date: 07-01 at 20:33:52, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1662.65, max: 2477.10
Date: 07-01 at 20:35:19, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1591.53, max: 2364.45
Date: 07-01 at 20:36:45, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1635.45, max: 2399.26
Date: 07-01 at 20:38:09, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1679.28, max: 2185.89
Date: 07-01 at 20:39:31, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1374.70, max: 1468.64
Date: 07-01 at 20:40:48, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1365.11, max: 1448.58
Date: 07-01 at 20:42:07, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1355.67, max: 1478.75
Date: 07-01 at 20:43:25, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1458.61, max: 1635.97
Date: 07-01 at 20:44:40, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1339.42, max: 1491.00
Date: 07-01 at 20:45:58, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1264.80(11) mean: 1343.56, max: 1446.17
Date: 07-01 at 20:47:11, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1256.38(12) mean: 1372.27, max: 1476.68
Date: 07-01 at 20:48:27, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1249.38(11) mean: 1370.59, max: 1476.48
Date: 07-01 at 20:49:42, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1249.38(11) mean: 1384.26, max: 1506.13
Date: 07-01 at 20:50:55, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1249.38(11) mean: 1381.38, max: 1516.95
Date: 07-01 at 20:52:11, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1230.73(10) mean: 1338.78, max: 1502.75
Date: 07-01 at 20:53:25, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1230.73(10) mean: 1360.81, max: 1542.88
Date: 07-01 at 20:54:41, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1230.73(10) mean: 1391.45, max: 1577.55
Date: 07-01 at 20:55:51, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1230.73(10) mean: 1265.63, max: 1301.77
Date: 07-01 at 20:57:07, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1230.73(10) mean: 1274.04, max: 1313.96
Date: 07-01 at 20:58:21, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1230.73(10) mean: 1460.08, max: 1690.73
Date: 07-01 at 20:59:31, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1230.73(10) mean: 1314.49, max: 1453.36
Date: 07-01 at 21:00:42, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1227.06(10) mean: 1285.31, max: 1402.05
Date: 07-01 at 21:01:56, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.93(10) mean: 1271.42, max: 1407.42
Date: 07-01 at 21:03:10, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.93(10) mean: 1295.29, max: 1453.22
Date: 07-01 at 21:04:23, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.93(10) mean: 1301.00, max: 1515.14
Date: 07-01 at 21:05:34, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.20(10) mean: 1257.69, max: 1302.18
Date: 07-01 at 21:06:44, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.20(10) mean: 1252.58, max: 1310.18
Date: 07-01 at 21:07:54, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.20(10) mean: 1280.31, max: 1356.49
Date: 07-01 at 21:09:12, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.20(10) mean: 1266.08, max: 1402.13
Date: 07-01 at 21:10:20, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1224.20(10) mean: 1243.88, max: 1284.33
