Date: 07-01 at 12:46:16, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1701.68(6) mean: 3300.24, max: 3748.68
Date: 07-01 at 12:47:43, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1438.88(13) mean: 3036.97, max: 3634.61
Date: 07-01 at 12:49:05, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1362.30(11) mean: 2195.26, max: 3303.25
Date: 07-01 at 12:50:32, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1314.71(11) mean: 2192.75, max: 3241.28
Date: 07-01 at 12:51:58, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1311.84(11) mean: 2155.35, max: 3156.71
Date: 07-01 at 12:53:23, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1528.24, max: 1754.51
Date: 07-01 at 12:54:54, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1609.58, max: 1799.48
Date: 07-01 at 12:56:22, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1642.13, max: 1823.14
Date: 07-01 at 12:57:50, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1472.16, max: 1751.24
Date: 07-01 at 12:59:16, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1475.47, max: 1638.32
Date: 07-01 at 13:00:48, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1617.35, max: 1956.38
Date: 07-01 at 13:02:14, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1561.95, max: 1883.25
Date: 07-01 at 13:03:38, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1306.32(11) mean: 1433.92, max: 1738.36
Date: 07-01 at 13:05:04, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1285.92(13) mean: 1350.36, max: 1418.10
Date: 07-01 at 13:06:32, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1285.92(13) mean: 1409.48, max: 1465.55
Date: 07-01 at 13:08:02, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1285.92(13) mean: 1452.72, max: 1509.43
Date: 07-01 at 13:09:31, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1285.92(13) mean: 1477.68, max: 1579.70
Date: 07-01 at 13:10:58, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1256.32(10) mean: 1353.44, max: 1448.12
Date: 07-01 at 13:12:25, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1250.11(10) mean: 1378.41, max: 1464.60
Date: 07-01 at 13:13:50, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1245.61(10) mean: 1379.62, max: 1513.33
Date: 07-01 at 13:15:19, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1342.04, max: 1485.73
Date: 07-01 at 13:16:48, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1340.89, max: 1447.85
Date: 07-01 at 13:18:20, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1320.54, max: 1411.40
Date: 07-01 at 13:19:46, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1297.25, max: 1359.89
Date: 07-01 at 13:21:16, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1297.31, max: 1391.31
Date: 07-01 at 13:22:48, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1418.05, max: 1685.46
Date: 07-01 at 13:24:15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1419.82, max: 1730.22
Date: 07-01 at 13:25:46, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1242.27(10) mean: 1373.49, max: 1594.22
Date: 07-01 at 13:27:13, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1238.78(12) mean: 1333.07, max: 1547.50
Date: 07-01 at 13:28:39, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1238.78(12) mean: 1350.35, max: 1571.09
Date: 07-01 at 13:30:06, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1238.78(12) mean: 1382.03, max: 1622.24
Date: 07-01 at 13:31:31, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1232.49(11) mean: 1417.85, max: 1527.08
Date: 07-01 at 13:32:59, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1232.49(11) mean: 1314.52, max: 1517.18
Date: 07-01 at 13:34:28, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1232.49(11) mean: 1334.10, max: 1547.58
Date: 07-01 at 13:35:54, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1232.49(11) mean: 1315.67, max: 1395.77
Date: 07-01 at 13:37:22, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1232.49(11) mean: 1304.48, max: 1415.65
Date: 07-01 at 13:38:45, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1221.34(10) mean: 1389.20, max: 1539.97
Date: 07-01 at 13:40:05, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1219.78(10) mean: 1252.46, max: 1304.90
Date: 07-01 at 13:41:30, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1219.78(10) mean: 1260.69, max: 1326.78
Date: 07-01 at 13:42:50, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1251.55, max: 1360.67
Date: 07-01 at 13:44:11, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1271.27, max: 1383.27
Date: 07-01 at 13:45:30, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1251.36, max: 1332.63
Date: 07-01 at 13:46:56, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1274.99, max: 1323.96
Date: 07-01 at 13:48:18, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1261.27, max: 1335.02
Date: 07-01 at 13:49:47, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1437.92, max: 1596.12
Date: 07-01 at 13:51:11, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1310.91, max: 1563.37
Date: 07-01 at 13:52:34, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1260.50, max: 1411.21
Date: 07-01 at 13:53:53, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1211.25(9) mean: 1241.66, max: 1287.57
Date: 07-01 at 13:55:18, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1210.04(11) mean: 1442.44, max: 1672.29
Date: 07-01 at 13:56:36, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1207.92(11) mean: 1297.12, max: 1550.88
Date: 07-01 at 13:58:01, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1202.76(11) mean: 1269.75, max: 1437.31
Date: 07-01 at 13:59:25, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1202.76(11) mean: 1298.00, max: 1483.31
Date: 07-01 at 14:00:47, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1200.39(10) mean: 1240.12, max: 1304.67
Date: 07-01 at 14:02:08, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1200.39(10) mean: 1233.64, max: 1298.88
Date: 07-01 at 14:03:36, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1199.07(11) mean: 1234.25, max: 1310.16
Date: 07-01 at 14:05:01, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1199.07(11) mean: 1261.59, max: 1366.18
Date: 07-01 at 14:06:31, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1199.07(11) mean: 1263.82, max: 1321.17
Date: 07-01 at 14:07:49, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1199.07(11) mean: 1239.23, max: 1274.11
Date: 07-01 at 14:09:08, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1199.07(11) mean: 1235.72, max: 1297.27
Date: 07-01 at 14:10:33, iter: 66, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1199.07(11) mean: 1367.72, max: 1542.60
Date: 07-01 at 14:11:49, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1191.08(10) mean: 1277.87, max: 1550.23
Date: 07-01 at 14:13:07, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1191.08(10) mean: 1234.19, max: 1373.46
Date: 07-01 at 14:14:21, iter: 69, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1191.08(10) mean: 1224.51, max: 1285.03
Date: 07-01 at 14:15:37, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1191.08(10) mean: 1220.76, max: 1281.12
Date: 07-01 at 14:16:55, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1216.27, max: 1261.08
Date: 07-01 at 14:18:10, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1215.17, max: 1261.00
Date: 07-01 at 14:19:32, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1246.72, max: 1324.22
Date: 07-01 at 14:20:59, iter: 74, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1224.11, max: 1358.30
Date: 07-01 at 14:22:22, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1219.88, max: 1350.30
Date: 07-01 at 14:23:50, iter: 77, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1377.23, max: 1611.38
Date: 07-01 at 14:25:06, iter: 78, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1286.59, max: 1547.06
Date: 07-01 at 14:26:27, iter: 79, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1281.39, max: 1587.13
Date: 07-01 at 14:27:51, iter: 80, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1238.53, max: 1395.26
Date: 07-01 at 14:29:10, iter: 82, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1429.71, max: 1659.51
Date: 07-01 at 14:30:28, iter: 83, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1311.74, max: 1614.96
Date: 07-01 at 14:31:45, iter: 84, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1282.33, max: 1609.12
Date: 07-01 at 14:33:06, iter: 85, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1253.91, max: 1365.21
Date: 07-01 at 14:34:19, iter: 87, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1428.88, max: 1705.44
Date: 07-01 at 14:35:37, iter: 88, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1309.50, max: 1563.45
Date: 07-01 at 14:36:50, iter: 89, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1264.04, max: 1460.84
Date: 07-01 at 14:38:04, iter: 90, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1236.00, max: 1384.78
Date: 07-01 at 14:39:17, iter: 92, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1358.36, max: 1532.37
Date: 07-01 at 14:40:31, iter: 93, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1252.77, max: 1393.01
Date: 07-01 at 14:41:47, iter: 94, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1258.40, max: 1360.54
Date: 07-01 at 14:43:02, iter: 95, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1247.56, max: 1361.59
Date: 07-01 at 14:44:17, iter: 97, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1393.51, max: 1680.72
Date: 07-01 at 14:45:33, iter: 98, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1308.62, max: 1575.39
Date: 07-01 at 14:46:50, iter: 99, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1299.67, max: 1606.78
Date: 07-01 at 14:48:07, iter: 100, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1258.24, max: 1440.42
Date: 07-01 at 14:49:24, iter: 102, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1413.58, max: 1572.42
Date: 07-01 at 14:50:41, iter: 103, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1372.37, max: 1596.82
Date: 07-01 at 14:51:57, iter: 104, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1301.00, max: 1538.13
Date: 07-01 at 14:53:11, iter: 105, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1249.75, max: 1336.66
Date: 07-01 at 14:54:28, iter: 107, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1398.22, max: 1635.07
Date: 07-01 at 14:55:46, iter: 108, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1363.70, max: 1649.24
Date: 07-01 at 14:57:04, iter: 109, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1326.89, max: 1620.28
Date: 07-01 at 14:58:19, iter: 110, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1245.16, max: 1313.85
Date: 07-01 at 14:59:42, iter: 112, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1447.06, max: 1620.15
Date: 07-01 at 15:00:57, iter: 113, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1281.92, max: 1461.95
Date: 07-01 at 15:02:17, iter: 114, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1236.53, max: 1313.64
Date: 07-01 at 15:03:35, iter: 115, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1247.79, max: 1325.60
Date: 07-01 at 15:04:50, iter: 117, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1432.06, max: 1823.95
Date: 07-01 at 15:06:05, iter: 118, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1397.78, max: 1852.22
Date: 07-01 at 15:07:16, iter: 119, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1302.52, max: 1699.98
Date: 07-01 at 15:08:29, iter: 120, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1187.87(10) mean: 1320.20, max: 1771.95
