Date: 07-12 at 00:54:15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1578.57(12) mean: 3589.81, max: 4392.12
Date: 07-12 at 00:55:17, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1513.49(11) mean: 3229.11, max: 4051.12
Date: 07-12 at 00:56:20, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1365.43(10) mean: 3208.36, max: 4060.44
Date: 07-12 at 00:57:23, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1324.35(10) mean: 3215.54, max: 4036.47
Date: 07-12 at 00:58:28, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1300.62(10) mean: 3169.76, max: 3973.10
Date: 07-12 at 00:59:33, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1300.28(10) mean: 3037.95, max: 3821.69
Date: 07-12 at 01:00:39, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1297.91(10) mean: 3067.06, max: 3853.04
Date: 07-12 at 01:01:47, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1297.91(10) mean: 2661.25, max: 3397.74
Date: 07-12 at 01:02:55, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1297.91(10) mean: 2072.75, max: 3125.13
Date: 07-12 at 01:04:00, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1290.58(10) mean: 1421.06, max: 1539.05
Date: 07-12 at 01:05:02, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1282.70(10) mean: 1432.33, max: 1579.10
Date: 07-12 at 01:06:04, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1472.40, max: 1673.00
Date: 07-12 at 01:07:05, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1417.14, max: 1614.45
Date: 07-12 at 01:08:09, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1421.07, max: 1593.87
Date: 07-12 at 01:09:11, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1382.20, max: 1461.34
Date: 07-12 at 01:10:16, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1368.62, max: 1472.27
Date: 07-12 at 01:11:17, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1544.58, max: 1900.62
Date: 07-12 at 01:12:19, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1475.67, max: 1960.91
Date: 07-12 at 01:13:20, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.95(10) mean: 1461.85, max: 1953.26
Date: 07-12 at 01:14:21, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1243.43(10) mean: 1318.12, max: 1393.90
Date: 07-12 at 01:15:22, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1241.48(10) mean: 1322.49, max: 1368.89
Date: 07-12 at 01:16:18, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.35(10) mean: 1349.93, max: 1409.60
Date: 07-12 at 01:17:16, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.35(10) mean: 1318.78, max: 1432.99
Date: 07-12 at 01:18:17, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1240.35(10) mean: 1338.11, max: 1463.11
Date: 07-12 at 01:19:18, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1231.09(8) mean: 1302.66, max: 1397.53
Date: 07-12 at 01:20:17, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1231.09(8) mean: 1258.08, max: 1376.70
