Date: 07-12 at 16:34:08, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1559.55(11) mean: 3176.31, max: 4213.96
Date: 07-12 at 16:35:09, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1470.64(11) mean: 3095.00, max: 4051.71
Date: 07-12 at 16:36:07, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1436.12(9) mean: 2490.42, max: 3476.31
Date: 07-12 at 16:37:09, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1307.41(9) mean: 2453.01, max: 3491.79
Date: 07-12 at 16:38:11, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1268.44(9) mean: 2503.09, max: 3552.05
Date: 07-12 at 16:39:12, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 2376.96, max: 3540.85
Date: 07-12 at 16:40:12, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 2168.31, max: 3098.19
Date: 07-12 at 16:41:19, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 2034.21, max: 2879.13
Date: 07-12 at 16:42:23, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1481.42, max: 1699.99
Date: 07-12 at 16:43:27, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1472.77, max: 1659.28
Date: 07-12 at 16:44:30, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1593.94, max: 1907.18
Date: 07-12 at 16:45:30, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1442.98, max: 1859.01
Date: 07-12 at 16:46:32, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1453.45, max: 1700.07
Date: 07-12 at 16:47:31, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1375.84, max: 1582.55
Date: 07-12 at 16:48:32, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1522.51, max: 1808.63
Date: 07-12 at 16:49:31, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1378.48, max: 1736.35
Date: 07-12 at 16:50:29, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1263.21(9) mean: 1384.24, max: 1770.37
Date: 07-12 at 16:51:25, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1259.75(9) mean: 1324.65, max: 1441.76
