Date: 01-21 at 07:34:42, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1539.15(15), mean: 3472.54, max: 3998.45
Date: 01-21 at 07:35:30, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1292.68(15), mean: 3382.97, max: 3951.45
Date: 01-21 at 07:36:16, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1118.27(13), mean: 2834.70, max: 3541.87
Date: 01-21 at 07:37:06, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1031.46(13), mean: 2642.93, max: 3341.36
Date: 01-21 at 07:37:56, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 997.07(13), mean: 2219.97, max: 3058.98
Date: 01-21 at 07:38:46, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.29(12), mean: 1857.13, max: 2875.91
Date: 01-21 at 07:39:40, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.29(12), mean: 1623.74, max: 2894.47
Date: 01-21 at 07:40:32, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.29(12), mean: 1411.02, max: 2671.90
Date: 01-21 at 07:41:25, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.29(12), mean: 1259.62, max: 2488.87
Date: 01-21 at 07:42:16, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.29(12), mean: 1130.38, max: 1318.86
Date: 01-21 at 07:43:10, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.29(12), mean: 1181.83, max: 1397.66
Date: 01-21 at 07:44:02, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 965.29(12), mean: 1052.39, max: 1226.86
Date: 01-21 at 07:44:52, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 925.11(12), mean: 1016.36, max: 1268.68
Date: 01-21 at 07:45:38, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 921.45(12), mean: 1041.41, max: 1298.20
Date: 01-21 at 07:46:28, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.91(11), mean: 1001.28, max: 1241.77
Date: 01-21 at 07:47:17, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.91(11), mean: 981.07, max: 1103.89
Date: 01-21 at 07:48:02, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 951.53, max: 1038.42
Date: 01-21 at 07:48:50, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 858.72(11), mean: 937.87, max: 952.84
Date: 01-21 at 07:49:43, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 855.90(11), mean: 935.33, max: 952.84
Date: 01-21 at 07:50:33, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 851.10(11), mean: 934.49, max: 952.84
Date: 01-21 at 07:51:23, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(11), mean: 931.98, max: 965.74
Date: 01-21 at 07:52:09, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 895.98, max: 957.23
Date: 01-21 at 07:52:56, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 888.23, max: 960.78
Date: 01-21 at 07:53:41, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 853.88, max: 880.45
Date: 01-21 at 07:54:25, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 844.91, max: 855.90
Date: 01-21 at 07:55:23, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 853.48, max: 960.65
Date: 01-21 at 07:56:09, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 834.92, max: 909.74
Date: 01-21 at 07:57:02, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 836.41, max: 930.32
Date: 01-21 at 07:57:53, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 829.70, max: 834.64
Date: 01-21 at 07:58:44, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 837.75, max: 898.67
Date: 01-21 at 07:59:33, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 829.55, max: 838.07
