Date: 01-21 at 12:09:54, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1255.01(15), mean: 3217.68, max: 3714.74
Date: 01-21 at 12:10:46, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1207.84(15), mean: 2970.63, max: 3627.57
Date: 01-21 at 12:11:38, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1137.72(15), mean: 2861.19, max: 3530.03
Date: 01-21 at 12:12:28, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1035.86(14), mean: 2866.13, max: 3548.79
Date: 01-21 at 12:13:24, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 2791.19, max: 3446.95
Date: 01-21 at 12:14:18, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 2483.78, max: 3333.55
Date: 01-21 at 12:15:10, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 1790.21, max: 2966.65
Date: 01-21 at 12:16:00, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 1698.88, max: 2936.08
Date: 01-21 at 12:16:53, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 1571.29, max: 2755.56
Date: 01-21 at 12:17:50, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 1356.94, max: 2671.73
Date: 01-21 at 12:18:41, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 1134.38, max: 1388.92
Date: 01-21 at 12:19:36, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 946.82(12), mean: 1103.07, max: 1325.28
Date: 01-21 at 12:20:23, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 925.04(12), mean: 1002.37, max: 1107.09
Date: 01-21 at 12:21:14, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 898.08(11), mean: 974.59, max: 1107.09
Date: 01-21 at 12:22:03, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 892.37(11), mean: 961.25, max: 1080.78
Date: 01-21 at 12:22:53, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 940.33, max: 1073.68
Date: 01-21 at 12:23:43, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 934.96, max: 1053.68
Date: 01-21 at 12:24:26, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 951.20, max: 1078.43
Date: 01-21 at 12:25:19, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 931.87, max: 1050.49
Date: 01-21 at 12:26:10, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 921.74, max: 1050.49
Date: 01-21 at 12:26:59, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 998.76, max: 1403.25
Date: 01-21 at 12:27:50, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 945.79, max: 1252.13
Date: 01-21 at 12:28:39, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 934.14, max: 1181.43
Date: 01-21 at 12:29:24, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 889.18(11), mean: 924.23, max: 1156.17
Date: 01-21 at 12:30:15, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 876.92(10), mean: 929.96, max: 1143.30
Date: 01-21 at 12:30:59, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 853.61(11), mean: 917.43, max: 1149.25
