Date: 11-11 at 22:00:15, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1631.63(18), mean: 2278.76, max: 2949.28
Date: 11-11 at 22:01:38, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1579.19(18), mean: 2226.06, max: 2969.10
Date: 11-11 at 22:03:02, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1579.19(18), mean: 2241.13, max: 2976.76
Date: 11-11 at 22:04:30, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1521.50(19), mean: 1612.57, max: 1722.20
Date: 11-11 at 22:05:54, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1672.85, max: 1764.83
Date: 11-11 at 22:07:16, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1724.81, max: 1812.38
Date: 11-11 at 22:08:40, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1689.44, max: 1824.07
Date: 11-11 at 22:10:08, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1587.21, max: 1661.57
Date: 11-11 at 22:11:29, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1598.08, max: 1668.62
Date: 11-11 at 22:12:53, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1633.95, max: 1692.94
Date: 11-11 at 22:14:15, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1688.51, max: 1749.25
Date: 11-11 at 22:15:53, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1613.08, max: 1793.57
Date: 11-11 at 22:17:24, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1570.52, max: 1750.86
Date: 11-11 at 22:18:48, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1575.06, max: 1664.46
Date: 11-11 at 22:20:12, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1503.49(18), mean: 1567.05, max: 1691.16
