Date: 11-19 at 23:19:29, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1464.33(13), mean: 2470.55, max: 3078.53
Date: 11-19 at 23:20:42, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1405.21(13), mean: 2491.97, max: 3072.52
Date: 11-19 at 23:21:57, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1376.87(13), mean: 2533.70, max: 3083.53
Date: 11-19 at 23:23:12, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1372.36(13), mean: 2534.21, max: 3050.68
Date: 11-19 at 23:24:30, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.93(13), mean: 2546.51, max: 3018.31
Date: 11-19 at 23:25:49, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.86(13), mean: 1522.42, max: 1629.34
Date: 11-19 at 23:27:01, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.79(13), mean: 1521.45, max: 1617.54
Date: 11-19 at 23:28:13, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.77(13), mean: 1423.25, max: 1493.33
Date: 11-19 at 23:29:23, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.77(13), mean: 1495.26, max: 1570.34
Date: 11-19 at 23:30:36, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.77(13), mean: 1558.44, max: 1654.53
Date: 11-19 at 23:31:49, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.77(13), mean: 1631.40, max: 1762.55
Date: 11-19 at 23:33:05, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1354.77(13), mean: 1473.85, max: 1750.89
Date: 11-19 at 23:34:18, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1135.52, best obj: 1320.18(13), mean: 1391.89, max: 1528.81
