Date: 07-19 at 01:29:35, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 1378.27(5) mean: 3353.74, max: 4563.93
Date: 07-19 at 01:30:17, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 995.44(8) mean: 1885.93, max: 3757.80
Date: 07-19 at 01:30:52, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 768.94(7) mean: 1328.70, max: 2842.76
Date: 07-19 at 01:31:25, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 743.86(7) mean: 938.90, max: 1060.60
Date: 07-19 at 01:31:57, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 702.21(6) mean: 868.80, max: 944.39
Date: 07-19 at 01:32:37, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 702.21(6) mean: 842.26, max: 978.40
Date: 07-19 at 01:33:20, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 699.52(5) mean: 796.55, max: 910.54
Date: 07-19 at 01:33:59, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 688.24(5) mean: 781.53, max: 907.10
Date: 07-19 at 01:34:35, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 688.24(4) mean: 769.14, max: 915.10
Date: 07-19 at 01:34:58, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 643.22(4) mean: 697.89, max: 736.06
Date: 07-19 at 01:35:25, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 657.08, max: 699.18
Date: 07-19 at 01:36:06, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 658.25, max: 674.09
Date: 07-19 at 01:36:35, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 655.65, max: 672.01
Date: 07-19 at 01:37:07, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:37:39, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:38:18, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:38:49, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:39:29, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:39:59, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:40:22, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:40:47, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:41:18, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:41:59, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:42:45, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:43:13, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:43:36, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:44:01, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:44:29, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:44:51, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:45:20, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 641.93, max: 641.93
Date: 07-19 at 01:45:50, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 1514.73, max: 2973.44
Date: 07-19 at 01:46:19, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 883.65, max: 2012.53
Date: 07-19 at 01:46:50, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 641.93(4) mean: 708.89, max: 923.12
Date: 07-19 at 01:47:12, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 639.82, max: 680.77
Date: 07-19 at 01:47:36, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.84, max: 627.45
Date: 07-19 at 01:48:00, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.84, max: 627.45
Date: 07-19 at 01:48:28, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:49:10, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:49:56, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:50:25, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:51:12, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:51:36, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:51:58, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:52:22, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:52:45, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:53:08, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:53:48, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:54:13, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:54:35, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:55:00, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:55:29, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:55:51, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:56:14, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 626.79, max: 626.79
Date: 07-19 at 01:56:39, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 588.29 best obj: 626.79(4) mean: 1287.77, max: 2216.11
