Date: 01-12 at 10:09:32, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1754.61(20), mean: 2929.57, max: 3391.64
Date: 01-12 at 10:10:29, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1669.24(18), mean: 2929.00, max: 3347.13
Date: 01-12 at 10:11:27, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1646.09(18), mean: 2960.05, max: 3377.25
Date: 01-12 at 10:12:34, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1875.98, max: 1947.41
Date: 01-12 at 10:13:32, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1916.56, max: 2031.78
Date: 01-12 at 10:14:31, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1872.46, max: 2086.32
Date: 01-12 at 10:15:33, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1852.18, max: 2110.70
Date: 01-12 at 10:16:30, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1855.37, max: 2130.96
Date: 01-12 at 10:17:31, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1957.89, max: 2198.42
Date: 01-12 at 10:18:24, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1971.21, max: 2278.48
Date: 01-12 at 10:19:20, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1937.00, max: 2275.08
Date: 01-12 at 10:20:20, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1644.42(18), mean: 1858.36, max: 2290.61
Date: 01-12 at 10:21:25, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1632.51(18), mean: 1788.73, max: 2026.92
Date: 01-12 at 10:22:22, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1518.58, best obj: 1622.72(18), mean: 1832.39, max: 2064.90
