Date: 01-16 at 11:20:12, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1243.15(12), mean: 2168.41, max: 2757.09
Date: 01-16 at 11:21:13, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1177.78(12), mean: 2141.82, max: 2637.45
Date: 01-16 at 11:22:18, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1129.14(12), mean: 1984.41, max: 2577.24
Date: 01-16 at 11:23:22, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1093.57(12), mean: 1818.33, max: 2480.58
Date: 01-16 at 11:24:31, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1093.57(12), mean: 1635.44, max: 2356.07
Date: 01-16 at 11:25:36, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1093.57(12), mean: 1173.81, max: 1268.30
Date: 01-16 at 11:26:42, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1093.57(12), mean: 1224.79, max: 1342.35
Date: 01-16 at 11:27:43, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1093.57(12), mean: 1286.64, max: 1403.81
Date: 01-16 at 11:28:47, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1067.22(12), mean: 1257.43, max: 1398.71
Date: 01-16 at 11:29:48, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1052.24(12), mean: 1300.16, max: 1437.22
Date: 01-16 at 11:30:49, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1052.24(12), mean: 1276.03, max: 1411.90
Date: 01-16 at 11:31:52, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1052.24(12), mean: 1220.16, max: 1420.72
Date: 01-16 at 11:32:54, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1052.24(12), mean: 1248.50, max: 1476.49
Date: 01-16 at 11:33:56, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1030.17(12), mean: 1115.34, max: 1212.66
Date: 01-16 at 11:34:59, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1028.92(12), mean: 1147.55, max: 1223.06
Date: 01-16 at 11:36:02, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1028.86(12), mean: 1110.25, max: 1223.97
Date: 01-16 at 11:37:02, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1028.86(12), mean: 1118.68, max: 1215.66
Date: 01-16 at 11:38:09, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1028.86(12), mean: 1091.75, max: 1179.65
Date: 01-16 at 11:39:11, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1028.86(12), mean: 1107.75, max: 1175.90
Date: 01-16 at 11:40:15, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1028.86(12), mean: 1085.72, max: 1175.10
Date: 01-16 at 11:41:18, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1028.86(12), mean: 1196.66, max: 1370.69
Date: 01-16 at 11:42:19, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1022.27(11), mean: 1131.95, max: 1324.92
Date: 01-16 at 11:43:19, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1015.19(11), mean: 1173.86, max: 1376.85
Date: 01-16 at 11:44:24, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1014.05(11), mean: 1109.25, max: 1366.68
Date: 01-16 at 11:45:24, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1012.29(11), mean: 1094.16, max: 1366.79
Date: 01-16 at 11:46:24, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1011.15(11), mean: 1053.04, max: 1118.38
Date: 01-16 at 11:47:26, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1011.15(11), mean: 1058.56, max: 1119.44
Date: 01-16 at 11:48:27, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1006.92(11), mean: 1043.62, max: 1146.92
Date: 01-16 at 11:49:26, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1000.18(11), mean: 1062.50, max: 1197.08
Date: 01-16 at 11:50:25, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1000.18(11), mean: 1074.54, max: 1226.46
Date: 01-16 at 11:51:27, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1000.18(11), mean: 1078.39, max: 1197.96
Date: 01-16 at 11:52:28, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 999.72(11), mean: 1035.36, max: 1104.87
Date: 01-16 at 11:53:30, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1039.27, max: 1121.13
Date: 01-16 at 11:54:27, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1063.90, max: 1145.14
Date: 01-16 at 11:55:25, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1066.76, max: 1176.86
Date: 01-16 at 11:56:23, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1041.12, max: 1169.85
Date: 01-16 at 11:57:24, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1013.81, max: 1090.97
Date: 01-16 at 11:58:24, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1049.56, max: 1181.00
Date: 01-16 at 11:59:27, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1036.58, max: 1214.19
Date: 01-16 at 12:00:25, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1045.05, max: 1221.19
Date: 01-16 at 12:01:25, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1016.88, max: 1109.81
Date: 01-16 at 12:02:26, #particle: 15, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1056.55, max: 1227.90
Date: 01-16 at 12:03:25, #particle: 15, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 991.00(11), mean: 1052.77, max: 1217.70
