Date: 01-16 at 12:04:27, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1202.90(13), mean: 2175.13, max: 2867.11
Date: 01-16 at 12:05:29, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1099.92(13), mean: 2175.90, max: 2851.47
Date: 01-16 at 12:06:31, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1078.42(12), mean: 2123.84, max: 2736.15
Date: 01-16 at 12:07:36, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1076.16(12), mean: 2134.60, max: 2744.12
Date: 01-16 at 12:08:40, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1075.89(12), mean: 1727.95, max: 2489.13
Date: 01-16 at 12:09:47, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1075.39(12), mean: 1656.53, max: 2428.81
Date: 01-16 at 12:10:54, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1073.02(13), mean: 1179.58, max: 1319.13
Date: 01-16 at 12:11:59, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1032.86(13), mean: 1204.84, max: 1314.63
Date: 01-16 at 12:13:00, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1030.57(13), mean: 1181.98, max: 1314.98
Date: 01-16 at 12:14:03, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1160.82, max: 1322.16
Date: 01-16 at 12:15:03, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1191.54, max: 1327.75
Date: 01-16 at 12:16:05, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1170.71, max: 1360.19
Date: 01-16 at 12:17:10, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1128.73, max: 1411.05
Date: 01-16 at 12:18:16, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1088.73, max: 1184.52
Date: 01-16 at 12:19:20, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1246.85, max: 1466.22
Date: 01-16 at 12:20:21, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1236.06, max: 1444.41
Date: 01-16 at 12:21:24, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.98(12), mean: 1147.72, max: 1388.16
Date: 01-16 at 12:22:25, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1019.81(12), mean: 1088.01, max: 1161.12
Date: 01-16 at 12:23:28, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.61(12), mean: 1099.84, max: 1189.07
Date: 01-16 at 12:24:26, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.61(12), mean: 1135.52, max: 1214.24
Date: 01-16 at 12:25:31, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.61(12), mean: 1122.55, max: 1290.32
Date: 01-16 at 12:26:33, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.61(12), mean: 1049.86, max: 1262.69
Date: 01-16 at 12:27:36, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.61(12), mean: 1034.65, max: 1079.47
Date: 01-16 at 12:28:40, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.61(12), mean: 1117.55, max: 1351.83
Date: 01-16 at 12:29:40, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.06(12), mean: 1113.82, max: 1386.12
Date: 01-16 at 12:30:38, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.06(12), mean: 1120.78, max: 1309.73
Date: 01-16 at 12:31:36, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1018.06(12), mean: 1048.41, max: 1149.29
Date: 01-16 at 12:32:38, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1054.93, max: 1221.24
Date: 01-16 at 12:33:37, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1042.71, max: 1204.29
Date: 01-16 at 12:34:37, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1047.21, max: 1223.11
Date: 01-16 at 12:35:38, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1091.07, max: 1269.22
Date: 01-16 at 12:36:41, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1032.90, max: 1095.49
Date: 01-16 at 12:37:41, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1135.31, max: 1342.70
Date: 01-16 at 12:38:45, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1085.00, max: 1222.99
Date: 01-16 at 12:39:43, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1056.14, max: 1148.25
Date: 01-16 at 12:40:47, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1040.21, max: 1138.46
Date: 01-16 at 12:41:48, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1115.41, max: 1348.66
Date: 01-16 at 12:42:52, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 938.2, best obj: 1010.44(12), mean: 1103.21, max: 1356.09
