Date: 07-12 at 15:20:01, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 1342.72(13) mean: 3383.92, max: 3977.77
Date: 07-12 at 15:20:49, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 1226.77(13) mean: 2852.43, max: 3678.79
Date: 07-12 at 15:21:45, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 1122.22(12) mean: 2745.86, max: 3494.50
Date: 07-12 at 15:22:38, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 1112.70(12) mean: 2614.35, max: 3370.67
Date: 07-12 at 15:23:27, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 1112.70(12) mean: 2268.24, max: 3243.51
Date: 07-12 at 15:24:23, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 992.92(13) mean: 1693.77, max: 2707.60
Date: 07-12 at 15:25:16, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 920.94(12) mean: 1503.05, max: 2682.25
Date: 07-12 at 15:26:11, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1197.83, max: 2411.93
Date: 07-12 at 15:27:05, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1049.35, max: 1187.32
Date: 07-12 at 15:27:58, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1021.50, max: 1067.79
Date: 07-12 at 15:28:52, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1041.12, max: 1110.65
Date: 07-12 at 15:29:43, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1033.57, max: 1150.19
Date: 07-12 at 15:30:39, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1147.85, max: 1309.42
Date: 07-12 at 15:31:27, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1093.00, max: 1287.92
Date: 07-12 at 15:32:17, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1003.71, max: 1058.40
Date: 07-12 at 15:33:07, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 989.65, max: 1058.38
Date: 07-12 at 15:34:00, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1185.46, max: 1580.16
Date: 07-12 at 15:34:52, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 1018.26, max: 1111.32
Date: 07-12 at 15:35:41, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 998.05, max: 1118.69
Date: 07-12 at 15:36:30, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 916.63(12) mean: 996.74, max: 1058.05
Date: 07-12 at 15:37:20, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 909.96(12) mean: 1091.24, max: 1295.65
Date: 07-12 at 15:38:07, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 899.96(12) mean: 975.13, max: 1118.04
Date: 07-12 at 15:38:58, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94 best obj: 883.03(12) mean: 954.86, max: 1034.27
