Date: 04-09 at 16:44:48, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 289.18(4), mean: 335.66, max: 377.51
Date: 04-09 at 16:44:49, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 274.45(4), mean: 314.74, max: 339.74
Date: 04-09 at 16:44:51, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 274.45(4), mean: 312.61, max: 347.08
Date: 04-09 at 16:44:52, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 274.45(4), mean: 321.98, max: 450.86
Date: 04-09 at 16:44:54, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 270.78(4), mean: 335.95, max: 554.65
Date: 04-09 at 16:44:56, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 343.13, max: 604.48
Date: 04-09 at 16:44:58, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 362.23, max: 706.66
Date: 04-09 at 16:45:00, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 381.61, max: 804.30
Date: 04-09 at 16:45:02, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 393.39, max: 853.73
Date: 04-09 at 16:45:05, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 412.92, max: 951.37
Date: 04-09 at 16:45:08, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 417.00, max: 971.76
Date: 04-09 at 16:45:11, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 444.25, max: 1073.94
Date: 04-09 at 16:45:15, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 457.58, max: 1123.38
Date: 04-09 at 16:45:18, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 462.99, max: 1143.77
Date: 04-09 at 16:45:23, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 490.24, max: 1245.95
Date: 04-09 at 16:45:28, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 269.65(4), mean: 516.27, max: 1343.59
