Date: 11-17 at 05:27:43, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1655.11(11), mean: 3389.78, max: 4264.55
Date: 11-17 at 05:28:47, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1582.59(11), mean: 3361.56, max: 4153.47
Date: 11-17 at 05:29:58, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1531.05(10), mean: 2476.24, max: 3800.35
Date: 11-17 at 05:31:04, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 2348.31, max: 3680.23
Date: 11-17 at 05:32:07, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 2255.50, max: 3681.27
Date: 11-17 at 05:33:18, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1705.11, max: 1920.47
Date: 11-17 at 05:34:23, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1704.46, max: 1929.98
Date: 11-17 at 05:35:31, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1659.43, max: 1890.83
Date: 11-17 at 05:36:40, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1659.48, max: 1800.11
Date: 11-17 at 05:37:41, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1753.26, max: 1898.17
Date: 11-17 at 05:38:50, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1685.23, max: 1833.92
Date: 11-17 at 05:40:01, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1704.77, max: 1854.68
Date: 11-17 at 05:41:07, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1674.81, max: 1873.76
Date: 11-17 at 05:42:12, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91, best obj: 1522.71(10), mean: 1718.48, max: 1950.13
