Date: 07-03 at 15:18:02, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1675.61(6) mean: 3765.81, max: 4858.20
Date: 07-03 at 15:19:19, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1576.81(6) mean: 3169.07, max: 3964.32
Date: 07-03 at 15:20:36, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1561.39(6) mean: 3184.84, max: 3958.65
Date: 07-03 at 15:22:03, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1698.84, max: 2020.73
Date: 07-03 at 15:23:17, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1769.21, max: 2034.88
Date: 07-03 at 15:24:36, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1760.72, max: 1901.17
Date: 07-03 at 15:25:58, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1713.65, max: 1832.39
Date: 07-03 at 15:27:10, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1817.08, max: 1919.02
Date: 07-03 at 15:28:29, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1790.82, max: 1994.34
Date: 07-03 at 15:29:49, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1715.24, max: 2027.09
Date: 07-03 at 15:31:05, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1737.27, max: 1894.61
Date: 07-03 at 15:32:28, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1651.43, max: 1781.74
Date: 07-03 at 15:33:42, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1674.84, max: 1803.03
Date: 07-03 at 15:35:02, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1554.97(6) mean: 1685.17, max: 1857.38
Date: 07-03 at 15:36:18, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1526.57(9) mean: 1633.35, max: 1836.91
Date: 07-03 at 15:37:35, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1134.91 best obj: 1517.67(9) mean: 1657.35, max: 1870.27
