Date: 07-11 at 13:05:53, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1548.32(14) mean: 2630.54, max: 3200.58
Date: 07-11 at 13:06:58, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1449.37(14) mean: 2629.84, max: 3165.16
Date: 07-11 at 13:08:04, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 2642.63, max: 3143.45
Date: 07-11 at 13:09:12, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 2393.15, max: 2991.75
Date: 07-11 at 13:10:21, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 2224.12, max: 2990.39
Date: 07-11 at 13:11:29, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1594.75, max: 1817.31
Date: 07-11 at 13:12:34, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1629.30, max: 1773.64
Date: 07-11 at 13:13:39, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1669.96, max: 1872.29
Date: 07-11 at 13:14:41, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1517.85, max: 1608.25
Date: 07-11 at 13:15:45, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1521.17, max: 1629.49
Date: 07-11 at 13:16:45, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1516.84, max: 1665.96
Date: 07-11 at 13:17:50, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1541.94, max: 1663.28
Date: 07-11 at 13:18:52, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1519.44, max: 1668.72
Date: 07-11 at 13:19:56, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1604.36, max: 1754.89
Date: 07-11 at 13:20:57, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1506.60, max: 1668.66
Date: 07-11 at 13:22:00, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1499.04, max: 1595.35
Date: 07-11 at 13:23:04, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1537.21, max: 1635.79
Date: 07-11 at 13:24:06, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1434.62(14) mean: 1556.29, max: 1708.91
Date: 07-11 at 13:25:13, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1261.67 best obj: 1428.06(14) mean: 1509.73, max: 1709.28
