Date: 03-07 at 17:59:11, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1247.28(10), mean: 2223.81, max: 2675.09
Date: 03-07 at 17:59:25, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 1076.88(10), mean: 2111.93, max: 2630.90
Date: 03-07 at 17:59:39, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 963.59(10), mean: 2104.63, max: 2528.98
Date: 03-07 at 17:59:53, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 897.22(10), mean: 2018.86, max: 2510.12
Date: 03-07 at 18:00:06, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 881.23(10), mean: 1897.35, max: 2465.44
Date: 03-07 at 18:00:23, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 871.92(10), mean: 1141.08, max: 1329.14
Date: 03-07 at 18:00:42, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 842.69(9), mean: 1134.11, max: 1316.33
Date: 03-07 at 18:00:58, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 837.14(9), mean: 1159.87, max: 1376.42
Date: 03-07 at 18:01:14, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 836.38(9), mean: 1152.31, max: 1333.52
Date: 03-07 at 18:01:34, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 836.38(9), mean: 1044.90, max: 1295.13
Date: 03-07 at 18:01:48, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 836.38(9), mean: 1043.37, max: 1276.71
Date: 03-07 at 18:02:03, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 836.38(9), mean: 974.41, max: 1084.84
Date: 03-07 at 18:02:20, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 836.38(9), mean: 957.14, max: 1089.91
Date: 03-07 at 18:02:38, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 822.51(10), mean: 2280.47, max: 2668.38
Date: 03-07 at 18:02:52, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 818.62(10), mean: 1960.00, max: 2363.68
Date: 03-07 at 18:03:06, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 809.77(10), mean: 1762.54, max: 2293.21
Date: 03-07 at 18:03:24, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 1074.92, max: 1187.17
Date: 03-07 at 18:03:37, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 1095.52, max: 1226.41
Date: 03-07 at 18:03:53, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 1097.23, max: 1238.60
Date: 03-07 at 18:04:11, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 1054.63, max: 1212.83
Date: 03-07 at 18:04:32, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 972.87, max: 1149.11
Date: 03-07 at 18:04:51, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 2286.22, max: 2668.38
Date: 03-07 at 18:05:07, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 2224.46, max: 2594.85
Date: 03-07 at 18:05:23, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 1802.45, max: 2275.91
Date: 03-07 at 18:05:43, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 1087.25, max: 1206.28
Date: 03-07 at 18:06:03, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 2289.64, max: 2668.38
Date: 03-07 at 18:06:19, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 808.91(10), mean: 2269.59, max: 2611.09
