Date: 04-10 at 21:58:11, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 482.73(3), mean: 551.92, max: 618.81
Date: 04-10 at 21:58:12, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 526.63, max: 614.07
Date: 04-10 at 21:58:13, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 522.94, max: 604.00
Date: 04-10 at 21:58:14, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 521.29, max: 582.12
Date: 04-10 at 21:58:15, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 520.95, max: 582.12
Date: 04-10 at 21:58:16, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 531.40, max: 633.69
Date: 04-10 at 21:58:17, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 541.86, max: 729.74
Date: 04-10 at 21:58:18, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 584.40, max: 1071.57
Date: 04-10 at 21:58:19, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 597.21, max: 1167.63
Date: 04-10 at 21:58:20, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 610.02, max: 1263.69
Date: 04-10 at 21:58:22, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 622.83, max: 1359.75
Date: 04-10 at 21:58:23, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 437.88(2), mean: 668.40, max: 1701.57
