Date: 07-11 at 21:19:33, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1193.87(15) mean: 2076.15, max: 2688.44
Date: 07-11 at 21:20:29, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1110.56(14) mean: 1953.92, max: 2647.91
Date: 07-11 at 21:21:28, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1100.28(14) mean: 1851.88, max: 2622.00
Date: 07-11 at 21:22:28, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1099.77(14) mean: 1878.31, max: 2645.83
Date: 07-11 at 21:23:35, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1099.77(14) mean: 1823.00, max: 2542.00
Date: 07-11 at 21:24:36, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1099.77(14) mean: 1617.33, max: 2464.09
Date: 07-11 at 21:25:36, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1099.77(14) mean: 1214.01, max: 1296.13
Date: 07-11 at 21:26:34, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1099.77(14) mean: 1261.41, max: 1351.99
Date: 07-11 at 21:27:33, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1097.56(13) mean: 1197.24, max: 1394.70
Date: 07-11 at 21:28:29, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1076.68(13) mean: 1235.85, max: 1404.31
Date: 07-11 at 21:29:26, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1076.68(13) mean: 1244.01, max: 1439.00
Date: 07-11 at 21:30:18, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1076.68(13) mean: 1262.89, max: 1478.43
Date: 07-11 at 21:31:20, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1076.68(13) mean: 1151.04, max: 1247.62
Date: 07-11 at 21:32:17, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1076.68(13) mean: 1140.23, max: 1208.41
Date: 07-11 at 21:33:10, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1076.68(13) mean: 1145.53, max: 1199.06
Date: 07-11 at 21:34:10, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 974.24 best obj: 1072.19(13) mean: 1131.88, max: 1237.76
