Date: 08-10 at 17:33:22, iter: 1, new3, Khoo: 1135.52, current_best: 1392.53 best obj: 1392.53(13) mean: 2405.37, max: 2991.92
Date: 08-10 at 19:00:58, iter: 70, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1207.53(12) mean: 1481.67, max: 1831.53
Date: 08-10 at 19:02:20, iter: 71, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1207.53(12) mean: 1389.03, max: 1616.72
Date: 08-10 at 19:03:44, iter: 73, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1207.53(12) mean: 1518.04, max: 1840.88
Date: 08-10 at 19:05:09, iter: 74, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1207.53(12) mean: 1468.89, max: 1772.16
Date: 08-10 at 19:06:28, iter: 75, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1207.53(12) mean: 1469.46, max: 1754.24
Date: 08-10 at 19:08:22, iter: 77, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1207.53(13) mean: 1474.90, max: 1745.20
Date: 08-10 at 19:09:42, iter: 79, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1235.60(13) mean: 1504.11, max: 1802.30
Date: 08-10 at 19:11:12, iter: 81, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1235.35(13) mean: 1908.56, max: 2724.18
Date: 08-10 at 19:12:39, iter: 82, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1235.35(13) mean: 1466.81, max: 1655.61
Date: 08-10 at 19:14:04, iter: 83, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1235.35(13) mean: 1426.66, max: 1702.07
Date: 08-10 at 19:15:23, iter: 85, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1235.35(13) mean: 1495.61, max: 1757.53
Date: 08-10 at 19:16:46, iter: 86, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1218.03(12) mean: 1467.64, max: 1772.83
Date: 08-10 at 19:18:09, iter: 87, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1217.94(12) mean: 1329.72, max: 1453.26
Date: 08-10 at 19:19:34, iter: 88, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1217.94(12) mean: 1321.69, max: 1451.64
Date: 08-10 at 19:21:10, iter: 91, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1279.90(12) mean: 1499.72, max: 1853.19
Date: 08-10 at 19:22:29, iter: 92, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1239.57(12) mean: 1488.65, max: 1890.99
Date: 08-10 at 19:23:44, iter: 93, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1232.67(12) mean: 1565.14, max: 1986.89
Date: 08-10 at 19:25:04, iter: 94, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1232.67(12) mean: 1540.45, max: 1906.73
Date: 08-10 at 19:26:29, iter: 96, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1232.67(12) mean: 1470.85, max: 1872.94
Date: 08-10 at 19:27:47, iter: 97, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1232.67(12) mean: 1505.81, max: 1903.32
Date: 08-10 at 19:29:15, iter: 98, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1232.67(12) mean: 1331.30, max: 1440.61
Date: 08-10 at 19:30:43, iter: 99, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1232.67(12) mean: 1318.44, max: 1425.21
Date: 08-10 at 19:32:14, iter: 101, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1222.55(12) mean: 1408.39, max: 1638.01
Date: 08-10 at 19:33:47, iter: 103, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1219.01(13) mean: 1363.96, max: 1575.86
Date: 08-10 at 19:34:58, iter: 104, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1327.73(13) mean: 1479.25, max: 1668.18
Date: 08-10 at 19:36:18, iter: 105, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1266.72(12) mean: 1443.17, max: 1644.36
Date: 08-10 at 19:37:38, iter: 107, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1255.67(13) mean: 1431.98, max: 1643.98
Date: 08-10 at 19:39:01, iter: 108, new3, Khoo: 1135.52, current_best: 1207.53 best obj: 1249.43(13) mean: 1344.02, max: 1506.46
