Date: 08-04 at 20:36:15, iter: 1, new2, Khoo: 705.33, current_best: 1045.05 best obj: 1045.05(5) mean: 2327.88, max: 3450.56
Date: 08-04 at 20:36:55, iter: 2, new2, Khoo: 705.33, current_best: 932.21 best obj: 932.21(5) mean: 2099.01, max: 3215.19
Date: 08-04 at 20:37:20, iter: 3, new2, Khoo: 705.33, current_best: 903.62 best obj: 903.62(5) mean: 1395.76, max: 2198.68
Date: 08-04 at 20:37:47, iter: 4, new2, Khoo: 705.33, current_best: 885.56 best obj: 885.56(5) mean: 1070.03, max: 1527.08
Date: 08-04 at 20:38:17, iter: 5, new2, Khoo: 705.33, current_best: 876.44 best obj: 876.44(5) mean: 946.93, max: 1168.90
Date: 08-04 at 20:38:46, iter: 6, new2, Khoo: 705.33, current_best: 873.34 best obj: 873.34(5) mean: 945.76, max: 1170.82
Date: 08-04 at 20:39:22, iter: 7, new2, Khoo: 705.33, current_best: 858.65 best obj: 858.65(6) mean: 893.98, max: 926.80
Date: 08-04 at 20:40:05, iter: 8, new2, Khoo: 705.33, current_best: 840.14 best obj: 840.14(5) mean: 893.36, max: 935.74
Date: 08-04 at 20:40:44, iter: 9, new2, Khoo: 705.33, current_best: 828.26 best obj: 828.26(5) mean: 920.08, max: 930.68
Date: 08-04 at 20:41:09, iter: 10, new2, Khoo: 705.33, current_best: 827.66 best obj: 827.66(5) mean: 915.12, max: 964.41
Date: 08-04 at 20:41:38, iter: 11, new2, Khoo: 705.33, current_best: 827.66 best obj: 827.66(5) mean: 859.47, max: 937.88
Date: 08-04 at 20:42:07, iter: 12, new2, Khoo: 705.33, current_best: 827.66 best obj: 827.66(5) mean: 833.41, max: 899.19
Date: 08-04 at 20:42:38, iter: 13, new2, Khoo: 705.33, current_best: 827.66 best obj: 827.66(5) mean: 831.48, max: 896.68
Date: 08-04 at 20:43:05, iter: 14, new2, Khoo: 705.33, current_best: 820.29 best obj: 820.29(5) mean: 828.33, max: 848.96
Date: 08-04 at 20:43:43, iter: 15, new2, Khoo: 705.33, current_best: 820.29 best obj: 820.29(5) mean: 859.59, max: 866.30
Date: 08-04 at 20:44:11, iter: 16, new2, Khoo: 705.33, current_best: 820.29 best obj: 820.29(5) mean: 828.68, max: 920.02
Date: 08-04 at 20:44:41, iter: 17, new2, Khoo: 705.33, current_best: 820.29 best obj: 820.29(5) mean: 822.76, max: 861.55
Date: 08-04 at 20:45:15, iter: 19, new2, Khoo: 705.33, current_best: 820.29 best obj: 820.29(5) mean: 1068.37, max: 1172.60
Date: 08-04 at 20:46:00, iter: 20, new2, Khoo: 705.33, current_best: 820.29 best obj: 820.29(5) mean: 955.18, max: 1148.40
Date: 08-04 at 20:46:36, iter: 21, new2, Khoo: 705.33, current_best: 818.83 best obj: 818.83(5) mean: 881.14, max: 1075.08
Date: 08-04 at 20:47:24, iter: 22, new2, Khoo: 705.33, current_best: 796.10 best obj: 796.10(5) mean: 918.42, max: 1113.56
Date: 08-04 at 20:47:53, iter: 23, new2, Khoo: 705.33, current_best: 796.10 best obj: 796.10(5) mean: 1000.25, max: 1122.99
Date: 08-04 at 20:48:36, iter: 24, new2, Khoo: 705.33, current_best: 790.25 best obj: 790.25(5) mean: 868.56, max: 1040.66
Date: 08-04 at 20:49:07, iter: 25, new2, Khoo: 705.33, current_best: 785.74 best obj: 785.74(5) mean: 897.57, max: 971.92
Date: 08-04 at 20:49:56, iter: 26, new2, Khoo: 705.33, current_best: 785.74 best obj: 785.74(5) mean: 864.12, max: 1007.07
Date: 08-04 at 20:50:42, iter: 27, new2, Khoo: 705.33, current_best: 785.74 best obj: 785.74(5) mean: 821.32, max: 879.60
Date: 08-04 at 20:51:32, iter: 28, new2, Khoo: 705.33, current_best: 785.58 best obj: 785.58(5) mean: 820.01, max: 880.70
Date: 08-04 at 20:52:19, iter: 29, new2, Khoo: 705.33, current_best: 779.58 best obj: 779.58(5) mean: 813.41, max: 839.52
Date: 08-04 at 20:53:07, iter: 30, new2, Khoo: 705.33, current_best: 779.58 best obj: 779.58(5) mean: 810.00, max: 839.52
Date: 08-04 at 20:53:38, iter: 31, new2, Khoo: 705.33, current_best: 775.01 best obj: 775.01(5) mean: 790.03, max: 821.88
Date: 08-04 at 20:54:26, iter: 32, new2, Khoo: 705.33, current_best: 775.01 best obj: 775.01(5) mean: 785.84, max: 832.66
Date: 08-04 at 20:55:20, iter: 33, new2, Khoo: 705.33, current_best: 775.01 best obj: 775.01(5) mean: 785.41, max: 821.88
Date: 08-04 at 20:55:58, iter: 34, new2, Khoo: 705.33, current_best: 775.01 best obj: 775.01(5) mean: 827.54, max: 871.52
Date: 08-04 at 20:56:34, iter: 36, new2, Khoo: 705.33, current_best: 775.01 best obj: 775.01(5) mean: 941.06, max: 1275.92
Date: 08-04 at 20:57:07, iter: 37, new2, Khoo: 705.33, current_best: 758.42 best obj: 758.42(4) mean: 798.42, max: 969.36
Date: 08-04 at 20:57:39, iter: 38, new2, Khoo: 705.33, current_best: 757.75 best obj: 757.75(4) mean: 821.67, max: 986.19
Date: 08-04 at 20:58:27, iter: 39, new2, Khoo: 705.33, current_best: 757.75 best obj: 757.75(4) mean: 766.76, max: 794.43
Date: 08-04 at 20:59:00, iter: 40, new2, Khoo: 705.33, current_best: 757.75 best obj: 757.75(4) mean: 763.05, max: 796.84
Date: 08-04 at 20:59:47, iter: 41, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 760.68, max: 783.56
Date: 08-04 at 21:00:29, iter: 42, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 760.22, max: 783.56
Date: 08-04 at 21:00:57, iter: 43, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 758.94, max: 782.22
Date: 08-04 at 21:01:34, iter: 44, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 762.17, max: 814.38
Date: 08-04 at 21:02:05, iter: 46, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 981.40, max: 1177.95
Date: 08-04 at 21:02:35, iter: 47, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 807.19, max: 896.31
Date: 08-04 at 21:03:18, iter: 48, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 795.82, max: 877.39
Date: 08-04 at 21:04:04, iter: 49, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 774.71, max: 844.20
Date: 08-04 at 21:04:44, iter: 51, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(4) mean: 960.23, max: 1169.78
Date: 08-04 at 21:05:32, iter: 53, new2, Khoo: 705.33, current_best: 756.42 best obj: 756.42(5) mean: 933.47, max: 1175.55
Date: 08-04 at 21:06:03, iter: 54, new2, Khoo: 705.33, current_best: 756.42 best obj: 816.81(4) mean: 1041.57, max: 1240.52
Date: 08-04 at 21:06:42, iter: 55, new2, Khoo: 705.33, current_best: 756.42 best obj: 775.47(4) mean: 1004.28, max: 1282.68
Date: 08-04 at 21:07:28, iter: 57, new2, Khoo: 705.33, current_best: 756.42 best obj: 771.82(4) mean: 1005.16, max: 1249.04
Date: 08-04 at 21:08:13, iter: 58, new2, Khoo: 705.33, current_best: 756.42 best obj: 770.38(4) mean: 873.56, max: 1193.72
Date: 08-04 at 21:09:03, iter: 59, new2, Khoo: 705.33, current_best: 756.42 best obj: 763.53(4) mean: 811.51, max: 911.63
Date: 08-04 at 21:09:38, iter: 60, new2, Khoo: 705.33, current_best: 756.42 best obj: 761.93(4) mean: 807.62, max: 945.91
Date: 08-04 at 21:10:30, iter: 62, new2, Khoo: 705.33, current_best: 756.42 best obj: 761.21(4) mean: 960.08, max: 1141.88
Date: 08-04 at 21:11:10, iter: 63, new2, Khoo: 705.33, current_best: 756.42 best obj: 761.21(4) mean: 865.81, max: 1121.00
Date: 08-04 at 21:12:00, iter: 64, new2, Khoo: 705.33, current_best: 754.04 best obj: 754.04(4) mean: 788.48, max: 884.10
Date: 08-04 at 21:12:37, iter: 65, new2, Khoo: 705.33, current_best: 754.04 best obj: 754.04(4) mean: 796.08, max: 841.68
Date: 08-04 at 21:13:18, iter: 66, new2, Khoo: 705.33, current_best: 754.04 best obj: 754.04(4) mean: 780.56, max: 805.23
Date: 08-04 at 21:14:01, iter: 67, new2, Khoo: 705.33, current_best: 754.04 best obj: 754.04(4) mean: 789.09, max: 851.30
