Date: 08-05 at 16:17:00, iter: 1, new3, Khoo: 705.33, current_best: 1073.58 best obj: 1073.58(6) mean: 2478.12, max: 3502.00
Date: 08-05 at 16:56:48, iter: 44, new3, Khoo: 705.33, current_best: 771.23 best obj: 771.23(5) mean: 773.70, max: 797.49
Date: 08-05 at 16:57:23, iter: 45, new3, Khoo: 705.33, current_best: 771.23 best obj: 771.23(5) mean: 775.36, max: 832.51
Date: 08-05 at 16:58:17, iter: 47, new3, Khoo: 705.33, current_best: 771.23 best obj: 771.23(5) mean: 966.02, max: 1169.01
Date: 08-05 at 16:58:54, iter: 48, new3, Khoo: 705.33, current_best: 771.23 best obj: 771.23(5) mean: 851.81, max: 1079.61
Date: 08-05 at 16:59:28, iter: 49, new3, Khoo: 705.33, current_best: 770.84 best obj: 770.84(5) mean: 798.99, max: 855.70
Date: 08-05 at 17:00:30, iter: 50, new3, Khoo: 705.33, current_best: 769.89 best obj: 769.89(5) mean: 803.85, max: 911.61
Date: 08-05 at 17:01:26, iter: 51, new3, Khoo: 705.33, current_best: 769.89 best obj: 769.89(5) mean: 788.32, max: 834.40
Date: 08-05 at 17:02:08, iter: 52, new3, Khoo: 705.33, current_best: 769.89 best obj: 769.89(5) mean: 775.88, max: 796.08
Date: 08-05 at 17:02:54, iter: 53, new3, Khoo: 705.33, current_best: 769.89 best obj: 769.89(5) mean: 774.49, max: 796.08
Date: 08-05 at 17:03:33, iter: 55, new3, Khoo: 705.33, current_best: 769.89 best obj: 769.89(5) mean: 988.66, max: 1318.96
Date: 08-05 at 17:04:35, iter: 56, new3, Khoo: 705.33, current_best: 767.39 best obj: 767.39(4) mean: 844.53, max: 942.91
Date: 08-05 at 17:05:38, iter: 57, new3, Khoo: 705.33, current_best: 767.30 best obj: 767.30(4) mean: 828.79, max: 923.33
Date: 08-05 at 17:06:42, iter: 58, new3, Khoo: 705.33, current_best: 767.30 best obj: 767.30(4) mean: 826.61, max: 919.14
Date: 08-05 at 17:07:26, iter: 59, new3, Khoo: 705.33, current_best: 767.30 best obj: 767.30(4) mean: 812.93, max: 884.16
Date: 08-05 at 17:08:01, iter: 60, new3, Khoo: 705.33, current_best: 767.30 best obj: 767.30(4) mean: 859.65, max: 939.77
Date: 08-05 at 17:10:02, iter: 62, new3, Khoo: 705.33, current_best: 767.30 best obj: 767.30(4) mean: 808.88, max: 976.17
Date: 08-05 at 17:10:35, iter: 63, new3, Khoo: 705.33, current_best: 767.30 best obj: 767.30(4) mean: 778.36, max: 841.45
Date: 08-05 at 17:11:20, iter: 64, new3, Khoo: 705.33, current_best: 767.30 best obj: 767.30(4) mean: 777.61, max: 843.56
Date: 08-05 at 17:11:57, iter: 65, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 769.51, max: 812.17
Date: 08-05 at 17:12:35, iter: 66, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 769.51, max: 812.17
Date: 08-05 at 17:13:15, iter: 67, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 769.38, max: 821.87
Date: 08-05 at 17:13:58, iter: 68, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 767.95, max: 793.40
Date: 08-05 at 17:15:51, iter: 70, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 783.85, max: 894.66
Date: 08-05 at 17:16:35, iter: 71, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 770.29, max: 840.18
Date: 08-05 at 17:17:09, iter: 72, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 766.61, max: 766.61
Date: 08-05 at 17:18:10, iter: 73, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 766.61, max: 766.61
Date: 08-05 at 17:20:48, iter: 75, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(4) mean: 823.29, max: 1106.45
Date: 08-05 at 17:22:04, iter: 77, new3, Khoo: 705.33, current_best: 766.61 best obj: 766.61(5) mean: 783.72, max: 875.12
Date: 08-05 at 17:23:08, iter: 78, new3, Khoo: 705.33, current_best: 766.61 best obj: 804.89(5) mean: 850.95, max: 929.77
Date: 08-05 at 17:23:39, iter: 79, new3, Khoo: 705.33, current_best: 765.66 best obj: 765.66(4) mean: 863.79, max: 960.19
Date: 08-05 at 17:24:24, iter: 80, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 808.41, max: 901.30
Date: 08-05 at 17:25:00, iter: 81, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 838.64, max: 938.28
Date: 08-05 at 17:25:44, iter: 82, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 770.33, max: 838.69
Date: 08-05 at 17:26:44, iter: 83, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 763.12, max: 763.12
Date: 08-05 at 17:28:48, iter: 85, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 853.44, max: 1094.40
Date: 08-05 at 17:29:23, iter: 86, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 835.83, max: 1051.80
Date: 08-05 at 17:29:55, iter: 87, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 787.44, max: 856.25
Date: 08-05 at 17:30:40, iter: 88, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 776.72, max: 811.14
Date: 08-05 at 17:32:27, iter: 90, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(4) mean: 845.78, max: 1102.25
Date: 08-05 at 17:33:38, iter: 92, new3, Khoo: 705.33, current_best: 763.12 best obj: 763.12(5) mean: 796.21, max: 924.74
Date: 08-05 at 17:34:37, iter: 93, new3, Khoo: 705.33, current_best: 763.12 best obj: 786.18(4) mean: 858.65, max: 982.75
Date: 08-05 at 17:35:35, iter: 94, new3, Khoo: 705.33, current_best: 763.12 best obj: 780.77(4) mean: 847.04, max: 982.75
Date: 08-05 at 17:36:19, iter: 96, new3, Khoo: 705.33, current_best: 763.12 best obj: 780.77(4) mean: 971.92, max: 1282.51
Date: 08-05 at 17:37:03, iter: 97, new3, Khoo: 705.33, current_best: 763.12 best obj: 780.77(4) mean: 835.58, max: 923.57
Date: 08-05 at 17:38:05, iter: 98, new3, Khoo: 705.33, current_best: 763.12 best obj: 780.48(4) mean: 819.03, max: 909.86
Date: 08-05 at 17:38:51, iter: 99, new3, Khoo: 705.33, current_best: 763.12 best obj: 780.34(4) mean: 819.14, max: 971.42
Date: 08-05 at 17:40:00, iter: 101, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.89(4) mean: 917.65, max: 1176.85
Date: 08-05 at 17:40:46, iter: 102, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.89(4) mean: 861.95, max: 1177.60
Date: 08-05 at 17:41:30, iter: 104, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.89(5) mean: 828.79, max: 1072.24
Date: 08-05 at 17:42:10, iter: 105, new3, Khoo: 705.33, current_best: 763.12 best obj: 814.53(4) mean: 1012.77, max: 1512.34
Date: 08-05 at 17:43:10, iter: 107, new3, Khoo: 705.33, current_best: 763.12 best obj: 814.49(4) mean: 1105.38, max: 1568.88
Date: 08-05 at 17:43:49, iter: 108, new3, Khoo: 705.33, current_best: 763.12 best obj: 814.23(4) mean: 1014.33, max: 1414.11
Date: 08-05 at 17:44:26, iter: 109, new3, Khoo: 705.33, current_best: 763.12 best obj: 808.26(4) mean: 831.71, max: 902.99
Date: 08-05 at 17:45:12, iter: 110, new3, Khoo: 705.33, current_best: 763.12 best obj: 794.48(4) mean: 827.55, max: 856.56
Date: 08-05 at 17:45:57, iter: 112, new3, Khoo: 705.33, current_best: 763.12 best obj: 782.49(4) mean: 1035.24, max: 1479.74
Date: 08-05 at 17:46:56, iter: 113, new3, Khoo: 705.33, current_best: 763.12 best obj: 782.49(4) mean: 830.63, max: 975.39
Date: 08-05 at 17:47:52, iter: 114, new3, Khoo: 705.33, current_best: 763.12 best obj: 782.14(5) mean: 806.92, max: 904.16
Date: 08-05 at 17:49:14, iter: 116, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.19(6) mean: 809.07, max: 907.77
Date: 08-05 at 17:50:00, iter: 118, new3, Khoo: 705.33, current_best: 763.12 best obj: 854.09(6) mean: 1061.01, max: 1393.85
Date: 08-05 at 17:50:46, iter: 120, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.25(5) mean: 1539.68, max: 2725.27
Date: 08-05 at 17:52:03, iter: 121, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.19(5) mean: 1425.78, max: 2725.27
Date: 08-05 at 17:53:01, iter: 122, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.19(5) mean: 1317.81, max: 2453.19
Date: 08-05 at 17:54:03, iter: 124, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.19(5) mean: 1049.13, max: 1242.15
Date: 08-05 at 17:55:00, iter: 125, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.19(5) mean: 885.52, max: 1052.96
Date: 08-05 at 17:56:10, iter: 126, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.19(5) mean: 890.12, max: 1054.12
Date: 08-05 at 17:57:11, iter: 127, new3, Khoo: 705.33, current_best: 763.12 best obj: 778.19(5) mean: 852.12, max: 967.83
Date: 08-05 at 17:58:33, iter: 130, new3, Khoo: 705.33, current_best: 763.12 best obj: 905.38(6) mean: 1168.60, max: 1447.17
Date: 08-05 at 17:59:31, iter: 131, new3, Khoo: 705.33, current_best: 763.12 best obj: 823.90(4) mean: 889.48, max: 996.58
Date: 08-05 at 18:00:12, iter: 132, new3, Khoo: 705.33, current_best: 763.12 best obj: 817.81(4) mean: 961.19, max: 1038.20
Date: 08-05 at 18:00:58, iter: 133, new3, Khoo: 705.33, current_best: 763.12 best obj: 816.46(5) mean: 946.27, max: 1022.06
Date: 08-05 at 18:01:41, iter: 135, new3, Khoo: 705.33, current_best: 763.12 best obj: 813.38(5) mean: 1025.56, max: 1248.61
Date: 08-05 at 18:02:27, iter: 136, new3, Khoo: 705.33, current_best: 763.12 best obj: 798.60(5) mean: 872.49, max: 1162.64
Date: 08-05 at 18:03:29, iter: 137, new3, Khoo: 705.33, current_best: 763.12 best obj: 793.65(5) mean: 813.58, max: 885.83
Date: 08-05 at 18:04:08, iter: 138, new3, Khoo: 705.33, current_best: 763.12 best obj: 793.31(5) mean: 853.24, max: 935.09
Date: 08-05 at 18:05:25, iter: 140, new3, Khoo: 705.33, current_best: 763.12 best obj: 793.23(5) mean: 1007.60, max: 1290.32
Date: 08-05 at 18:06:48, iter: 142, new3, Khoo: 705.33, current_best: 763.12 best obj: 793.23(6) mean: 954.02, max: 1251.18
Date: 08-05 at 18:07:34, iter: 143, new3, Khoo: 705.33, current_best: 763.12 best obj: 789.55(5) mean: 944.33, max: 1179.28
Date: 08-05 at 18:08:20, iter: 144, new3, Khoo: 705.33, current_best: 763.12 best obj: 779.21(5) mean: 844.12, max: 916.76
Date: 08-05 at 18:09:08, iter: 146, new3, Khoo: 705.33, current_best: 763.12 best obj: 779.21(5) mean: 1101.60, max: 1606.53
Date: 08-05 at 18:09:56, iter: 147, new3, Khoo: 705.33, current_best: 763.12 best obj: 779.21(5) mean: 906.26, max: 1153.41
