Date: 07-23 at 00:36:49, #particle: 25, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1446.55(12), mean: 3242.79, max: 3923.59
Date: 07-23 at 00:38:23, #particle: 25, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1365.76(12), mean: 2490.23, max: 3421.43
Date: 07-23 at 00:39:55, #particle: 25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1329.00(12), mean: 2206.05, max: 3094.00
Date: 07-23 at 00:41:27, #particle: 25, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1320.35(12), mean: 1988.78, max: 2839.14
Date: 07-23 at 00:42:56, #particle: 25, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1319.79(12), mean: 1951.01, max: 2806.90
Date: 07-23 at 00:44:36, #particle: 25, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1303.74(9), mean: 1382.90, max: 1538.05
Date: 07-23 at 00:46:07, #particle: 25, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1289.13(9), mean: 1439.78, max: 1551.15
Date: 07-23 at 00:47:36, #particle: 25, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1289.13(9), mean: 1459.81, max: 1561.83
Date: 07-23 at 00:49:12, #particle: 25, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1289.13(9), mean: 1467.04, max: 1592.54
Date: 07-23 at 00:50:47, #particle: 25, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1286.52(13), mean: 1407.58, max: 1611.28
Date: 07-23 at 00:52:18, #particle: 25, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1268.49(13), mean: 1410.54, max: 1641.55
Date: 07-23 at 00:53:44, #particle: 25, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.15(14), mean: 1416.71, max: 1623.11
Date: 07-23 at 00:55:15, #particle: 25, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.15(14), mean: 1461.38, max: 1643.35
Date: 07-23 at 00:56:40, #particle: 25, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.15(14), mean: 1479.26, max: 1672.27
Date: 07-23 at 00:58:18, #particle: 25, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1262.15(14), mean: 1350.63, max: 1581.49
Date: 07-23 at 00:59:53, #particle: 25, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1251.50(13), mean: 1323.47, max: 1610.77
Date: 07-23 at 01:01:23, #particle: 25, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1251.50(13), mean: 1306.60, max: 1384.12
Date: 07-23 at 01:02:55, #particle: 25, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1239.71(12), mean: 1320.51, max: 1416.68
Date: 07-23 at 01:04:16, #particle: 25, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1232.97(11), mean: 1327.08, max: 1425.63
Date: 07-23 at 01:05:50, #particle: 25, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1230.24(11), mean: 1308.26, max: 1427.93
Date: 07-23 at 01:07:23, #particle: 25, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1230.24(11), mean: 1283.98, max: 1393.13
Date: 07-23 at 01:08:54, #particle: 25, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1227.96(11), mean: 1274.36, max: 1340.24
Date: 07-23 at 01:10:28, #particle: 25, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.61(12), mean: 1258.71, max: 1311.98
Date: 07-23 at 01:11:55, #particle: 25, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1264.04, max: 1326.94
Date: 07-23 at 01:13:30, #particle: 25, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1250.88, max: 1273.19
Date: 07-23 at 01:14:50, #particle: 25, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1280.21, max: 1315.49
Date: 07-23 at 01:16:16, #particle: 25, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1288.48, max: 1329.90
Date: 07-23 at 01:17:51, #particle: 25, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1273.01, max: 1339.99
Date: 07-23 at 01:19:26, #particle: 25, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1400.44, max: 1634.10
Date: 07-23 at 01:20:54, #particle: 25, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1283.89, max: 1360.18
Date: 07-23 at 01:22:22, #particle: 25, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1287.07, max: 1402.61
Date: 07-23 at 01:23:47, #particle: 25, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1223.39(12), mean: 1284.60, max: 1441.82
Date: 07-23 at 01:25:17, #particle: 25, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1205.81(10), mean: 1437.71, max: 1640.95
Date: 07-23 at 01:26:41, #particle: 25, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1205.81(10), mean: 1440.70, max: 1707.52
Date: 07-23 at 01:28:03, #particle: 25, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1205.81(10), mean: 1412.95, max: 1717.74
Date: 07-23 at 01:29:32, #particle: 25, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1205.81(10), mean: 1324.91, max: 1620.22
Date: 07-23 at 01:30:59, #particle: 25, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1205.81(10), mean: 1455.06, max: 1727.67
Date: 07-23 at 01:32:22, #particle: 25, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1205.81(10), mean: 1287.76, max: 1499.79
Date: 07-23 at 01:33:47, #particle: 25, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1205.81(10), mean: 1309.16, max: 1413.41
Date: 07-23 at 01:35:05, #particle: 25, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1204.87(10), mean: 1293.12, max: 1467.98
Date: 07-23 at 01:36:31, #particle: 25, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1200.75(10), mean: 1279.52, max: 1424.63
Date: 07-23 at 01:37:57, #particle: 25, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1200.75(10), mean: 1249.54, max: 1356.75
Date: 07-23 at 01:39:20, #particle: 25, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1200.75(10), mean: 1255.59, max: 1391.29
Date: 07-23 at 01:40:44, #particle: 25, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1200.75(10), mean: 1250.20, max: 1402.29
Date: 07-23 at 01:42:09, #particle: 25, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1198.40(10), mean: 1230.18, max: 1292.00
Date: 07-23 at 01:43:35, #particle: 25, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1198.40(10), mean: 1222.56, max: 1277.67
Date: 07-23 at 01:44:58, #particle: 25, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1198.40(10), mean: 1246.56, max: 1307.85
Date: 07-23 at 01:46:25, #particle: 25, iter: 51, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1198.40(10), mean: 1223.48, max: 1287.27
Date: 07-23 at 01:47:54, #particle: 25, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1198.40(10), mean: 1234.77, max: 1296.08
Date: 07-23 at 01:49:18, #particle: 25, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1198.40(10), mean: 1407.05, max: 1567.95
Date: 07-23 at 01:50:43, #particle: 25, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1198.26(9), mean: 1293.63, max: 1523.46
Date: 07-23 at 01:52:12, #particle: 25, iter: 56, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1250.10, max: 1375.40
Date: 07-23 at 01:53:35, #particle: 25, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1237.92, max: 1344.26
Date: 07-23 at 01:54:59, #particle: 25, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1266.89, max: 1382.42
Date: 07-23 at 01:56:24, #particle: 25, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1232.21, max: 1301.28
Date: 07-23 at 01:57:54, #particle: 25, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1237.43, max: 1355.67
Date: 07-23 at 01:59:14, #particle: 25, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1425.99, max: 1717.18
Date: 07-23 at 02:00:42, #particle: 25, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1271.87, max: 1478.00
Date: 07-23 at 02:02:08, #particle: 25, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1281.97, max: 1519.61
Date: 07-23 at 02:03:30, #particle: 25, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1249.91, max: 1363.72
Date: 07-23 at 02:04:58, #particle: 25, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1493.24, max: 1781.02
Date: 07-23 at 02:06:23, #particle: 25, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1396.82, max: 1773.43
Date: 07-23 at 02:07:45, #particle: 25, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1302.79, max: 1675.93
Date: 07-23 at 02:09:10, #particle: 25, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1250.37, max: 1350.90
Date: 07-23 at 02:10:31, #particle: 25, iter: 72, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1449.12, max: 1700.40
Date: 07-23 at 02:11:50, #particle: 25, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1374.78, max: 1654.35
Date: 07-23 at 02:13:14, #particle: 25, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1302.47, max: 1593.25
Date: 07-23 at 02:14:37, #particle: 25, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1251.38, max: 1421.20
Date: 07-23 at 02:16:03, #particle: 25, iter: 77, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1466.54, max: 1906.40
Date: 07-23 at 02:17:26, #particle: 25, iter: 78, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1314.90, max: 1636.50
Date: 07-23 at 02:18:44, #particle: 25, iter: 79, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1315.03, max: 1553.09
Date: 07-23 at 02:20:10, #particle: 25, iter: 81, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 2117.62, max: 3485.00
Date: 07-23 at 02:21:34, #particle: 25, iter: 83, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1547.08, max: 2007.61
Date: 07-23 at 02:22:55, #particle: 25, iter: 84, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1193.77(9), mean: 1480.84, max: 1899.03
Date: 07-23 at 02:24:13, #particle: 25, iter: 85, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1445.33, max: 1867.28
Date: 07-23 at 02:25:36, #particle: 25, iter: 86, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1453.34, max: 1888.80
Date: 07-23 at 02:27:04, #particle: 25, iter: 87, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1292.80, max: 1447.61
Date: 07-23 at 02:28:24, #particle: 25, iter: 88, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1298.13, max: 1449.71
Date: 07-23 at 02:29:49, #particle: 25, iter: 89, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1302.11, max: 1486.09
Date: 07-23 at 02:31:13, #particle: 25, iter: 91, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1455.73, max: 1686.56
Date: 07-23 at 02:32:38, #particle: 25, iter: 92, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1401.08, max: 1749.13
Date: 07-23 at 02:34:01, #particle: 25, iter: 93, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1307.33, max: 1635.32
Date: 07-23 at 02:35:27, #particle: 25, iter: 94, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1267.37, max: 1343.98
Date: 07-23 at 02:36:49, #particle: 25, iter: 96, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1443.76, max: 1760.93
Date: 07-23 at 02:38:12, #particle: 25, iter: 97, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1366.75, max: 1620.72
Date: 07-23 at 02:39:41, #particle: 25, iter: 98, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1275.04, max: 1574.42
Date: 07-23 at 02:41:10, #particle: 25, iter: 99, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1255.03, max: 1369.21
Date: 07-23 at 02:42:35, #particle: 25, iter: 101, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1407.37, max: 1605.41
Date: 07-23 at 02:44:01, #particle: 25, iter: 102, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1346.02, max: 1659.61
Date: 07-23 at 02:45:22, #particle: 25, iter: 103, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1309.50, max: 1581.39
Date: 07-23 at 02:46:51, #particle: 25, iter: 104, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1265.42, max: 1388.78
Date: 07-23 at 02:48:18, #particle: 25, iter: 106, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1432.79, max: 1694.88
Date: 07-23 at 02:49:36, #particle: 25, iter: 107, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1401.38, max: 1694.73
Date: 07-23 at 02:51:04, #particle: 25, iter: 108, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1356.71, max: 1723.18
Date: 07-23 at 02:52:30, #particle: 25, iter: 110, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 2034.86, max: 3277.40
Date: 07-23 at 02:53:54, #particle: 25, iter: 112, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1664.00, max: 3117.16
Date: 07-23 at 02:55:18, #particle: 25, iter: 113, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1444.26, max: 1883.99
Date: 07-23 at 02:56:40, #particle: 25, iter: 114, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1378.82, max: 1755.92
Date: 07-23 at 02:58:01, #particle: 25, iter: 115, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1189.04(9), mean: 1381.96, max: 1796.47
Date: 07-23 at 02:59:24, #particle: 25, iter: 117, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1542.20, max: 1875.88
Date: 07-23 at 03:00:46, #particle: 25, iter: 118, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1441.13, max: 1756.24
Date: 07-23 at 03:02:08, #particle: 25, iter: 119, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1393.25, max: 1763.35
Date: 07-23 at 03:03:34, #particle: 25, iter: 120, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1305.41, max: 1440.22
Date: 07-23 at 03:04:59, #particle: 25, iter: 122, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1450.76, max: 1822.37
Date: 07-23 at 03:06:25, #particle: 25, iter: 123, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1355.31, max: 1723.94
Date: 07-23 at 03:07:44, #particle: 25, iter: 124, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1340.67, max: 1754.00
Date: 07-23 at 03:09:12, #particle: 25, iter: 125, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1252.20, max: 1330.87
Date: 07-23 at 03:10:38, #particle: 25, iter: 127, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1440.30, max: 1661.29
Date: 07-23 at 03:11:58, #particle: 25, iter: 128, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1338.15, max: 1695.62
Date: 07-23 at 03:13:24, #particle: 25, iter: 129, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1290.77, max: 1637.19
Date: 07-23 at 03:14:48, #particle: 25, iter: 130, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1255.87, max: 1349.60
Date: 07-23 at 03:16:11, #particle: 25, iter: 132, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1477.58, max: 1789.63
Date: 07-23 at 03:17:32, #particle: 25, iter: 133, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1453.88, max: 1797.35
Date: 07-23 at 03:18:57, #particle: 25, iter: 135, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 2141.19, max: 3255.12
Date: 07-23 at 03:20:25, #particle: 25, iter: 136, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1580.74, max: 3016.03
Date: 07-23 at 03:21:44, #particle: 25, iter: 138, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1672.75, max: 2878.53
Date: 07-23 at 03:23:09, #particle: 25, iter: 139, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1467.11, max: 1917.62
Date: 07-23 at 03:24:29, #particle: 25, iter: 140, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1468.34, max: 1857.25
Date: 07-23 at 03:25:55, #particle: 25, iter: 141, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1390.09, max: 1829.52
Date: 07-23 at 03:27:17, #particle: 25, iter: 143, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1489.34, max: 1857.18
Date: 07-23 at 03:28:37, #particle: 25, iter: 144, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1396.78, max: 1764.06
Date: 07-23 at 03:30:05, #particle: 25, iter: 145, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1286.99, max: 1528.00
Date: 07-23 at 03:31:31, #particle: 25, iter: 146, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1258.26, max: 1344.75
Date: 07-23 at 03:32:53, #particle: 25, iter: 148, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1449.17, max: 1802.50
Date: 07-23 at 03:34:18, #particle: 25, iter: 149, fix: false, local: false, cut car: true, new generate: true, Khoo: 1144.48, best obj: 1188.36(9), mean: 1312.22, max: 1793.75
