Date: 07-06 at 12:39:56, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1698.51(20) mean: 2544.80, max: 2868.21
Date: 07-06 at 12:41:09, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1635.78(20) mean: 2542.60, max: 2841.72
Date: 07-06 at 12:42:18, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1588.89(20) mean: 2339.75, max: 2780.01
Date: 07-06 at 12:43:43, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1587.87(20) mean: 1694.29, max: 1766.34
Date: 07-06 at 12:44:51, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1554.48(19) mean: 1698.68, max: 1853.52
Date: 07-06 at 12:46:02, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1711.88, max: 1913.15
Date: 07-06 at 12:47:20, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1707.09, max: 1986.74
Date: 07-06 at 12:48:30, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1684.67, max: 1873.29
Date: 07-06 at 12:49:37, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1656.50, max: 1737.46
Date: 07-06 at 12:50:54, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1622.35, max: 1760.84
Date: 07-06 at 12:51:59, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1645.81, max: 1820.43
Date: 07-06 at 12:53:11, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1645.35, max: 1759.64
Date: 07-06 at 12:54:29, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1542.49(19) mean: 1616.75, max: 1807.43
Date: 07-06 at 12:55:46, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1537.12(19) mean: 1576.99, max: 1627.39
Date: 07-06 at 12:56:55, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1534.35(19) mean: 1584.53, max: 1654.22
Date: 07-06 at 12:58:08, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1533.48(19) mean: 1622.79, max: 1689.84
Date: 07-06 at 12:59:16, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1454.68 best obj: 1527.26(19) mean: 1621.57, max: 1741.50
