Date: 03-07 at 23:16:45, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 906.93(6), mean: 1916.29, max: 2734.03
Date: 03-07 at 23:17:02, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 859.96(6), mean: 1726.48, max: 2473.12
Date: 03-07 at 23:17:16, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 766.37(6), mean: 1298.67, max: 1966.79
Date: 03-07 at 23:17:34, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 714.87(6), mean: 1183.51, max: 1567.85
Date: 03-07 at 23:17:52, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 700.67(6), mean: 1024.00, max: 1469.70
Date: 03-07 at 23:18:06, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 689.94(6), mean: 1045.97, max: 1483.71
Date: 03-07 at 23:18:21, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 661.94(6), mean: 895.36, max: 1178.75
Date: 03-07 at 23:18:40, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 661.94(6), mean: 748.68, max: 927.99
Date: 03-07 at 23:18:59, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 661.94(6), mean: 741.25, max: 818.10
Date: 03-07 at 23:19:15, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 650.01(6), mean: 695.47, max: 748.51
Date: 03-07 at 23:19:30, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 643.28(6), mean: 721.68, max: 782.70
Date: 03-07 at 23:19:47, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 642.85(6), mean: 700.64, max: 794.66
Date: 03-07 at 23:20:11, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 638.28(5), mean: 669.41, max: 733.94
Date: 03-07 at 23:20:24, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 609.72(4), mean: 689.42, max: 745.20
Date: 03-07 at 23:20:53, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 578.55(4), mean: 668.18, max: 725.74
Date: 03-07 at 23:21:12, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 660.68, max: 748.13
Date: 03-07 at 23:21:30, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 660.40, max: 723.53
Date: 03-07 at 23:21:49, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 651.33, max: 732.16
Date: 03-07 at 23:22:08, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 627.51, max: 684.41
Date: 03-07 at 23:22:24, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 606.99, max: 656.59
Date: 03-07 at 23:22:43, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 2372.89, max: 2989.72
Date: 03-07 at 23:23:00, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 1661.77, max: 2297.45
Date: 03-07 at 23:23:18, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 1253.53, max: 1790.94
Date: 03-07 at 23:23:44, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 786.59, max: 919.74
Date: 03-07 at 23:24:08, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 2387.69, max: 2987.14
Date: 03-07 at 23:24:24, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 575.21(4), mean: 1376.03, max: 1961.26
