Date: 01-09 at 12:52:23, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1205.18(4), mean: 2572.25, max: 3130.41
Date: 01-09 at 12:53:00, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1153.92(4), mean: 2298.90, max: 2906.53
Date: 01-09 at 12:53:27, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1117.52(4), mean: 1612.15, max: 2256.11
Date: 01-09 at 12:53:56, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1108.61(4), mean: 1449.16, max: 1940.60
Date: 01-09 at 12:54:24, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1106.02(4), mean: 1497.76, max: 1992.68
Date: 01-09 at 12:54:58, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1106.02(4), mean: 1464.39, max: 1946.42
Date: 01-09 at 12:55:24, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1100.93(4), mean: 1127.05, max: 1292.70
Date: 01-09 at 12:55:48, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.23(4), mean: 1155.79, max: 1329.93
Date: 01-09 at 12:56:14, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1092.85(4), mean: 1104.43, max: 1131.73
Date: 01-09 at 12:56:47, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1076.13(4), mean: 1121.94, max: 1169.80
Date: 01-09 at 12:57:12, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1073.67(4), mean: 1152.17, max: 1233.89
Date: 01-09 at 12:57:36, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1073.67(4), mean: 1157.28, max: 1228.51
Date: 01-09 at 12:58:02, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1073.67(4), mean: 1094.19, max: 1151.18
Date: 01-09 at 12:58:29, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1073.67(4), mean: 1103.90, max: 1189.98
Date: 01-09 at 12:58:55, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1073.30(4), mean: 1082.43, max: 1097.46
Date: 01-09 at 12:59:20, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1073.30(4), mean: 1123.89, max: 1193.69
Date: 01-09 at 12:59:47, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1073.30(4), mean: 1084.63, max: 1101.38
Date: 01-09 at 13:00:14, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1072.58(4), mean: 1081.56, max: 1098.73
Date: 01-09 at 13:00:40, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1065.61(4), mean: 1099.78, max: 1123.61
Date: 01-09 at 13:01:04, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1064.36(4), mean: 1118.79, max: 1152.02
Date: 01-09 at 13:01:30, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1061.67(4), mean: 1138.30, max: 1173.12
Date: 01-09 at 13:01:59, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 905.21, best obj: 1061.67(4), mean: 1227.23, max: 1274.94
