Date: 01-28 at 21:37:41, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1140.17(4), mean: 3039.94, max: 3638.09
Date: 01-28 at 21:38:46, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1048.32(4), mean: 2424.61, max: 3057.99
Date: 01-28 at 21:39:44, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1038.49(4), mean: 2005.59, max: 2832.94
Date: 01-28 at 21:40:34, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1038.49(4), mean: 1387.62, max: 2047.17
Date: 01-28 at 21:41:27, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1038.49(4), mean: 1140.45, max: 1198.68
Date: 01-28 at 21:42:24, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1038.49(4), mean: 1202.35, max: 1315.90
Date: 01-28 at 21:43:20, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1038.49(4), mean: 1112.08, max: 1189.59
Date: 01-28 at 21:44:31, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 1038.49(4), mean: 1249.18, max: 1487.30
Date: 01-28 at 21:45:22, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 998.67(5), mean: 1058.03, max: 1139.59
Date: 01-28 at 21:46:47, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 968.70(5), mean: 1078.32, max: 1140.04
Date: 01-28 at 21:48:01, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 921.56(5), mean: 1023.01, max: 1101.10
Date: 01-28 at 21:49:18, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 914.41(5), mean: 1043.07, max: 1101.38
Date: 01-28 at 21:50:22, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 914.41(5), mean: 968.58, max: 1023.98
Date: 01-28 at 21:51:18, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 914.41(5), mean: 1005.73, max: 1090.32
Date: 01-28 at 21:52:41, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 914.41(5), mean: 957.20, max: 1039.41
Date: 01-28 at 21:53:50, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 913.86(5), mean: 940.21, max: 1011.18
Date: 01-28 at 21:55:11, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 902.70(5), mean: 929.29, max: 974.94
Date: 01-28 at 21:56:32, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 890.77(5), mean: 951.67, max: 1010.82
Date: 01-28 at 21:57:41, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 885.65(5), mean: 943.49, max: 1008.03
Date: 01-28 at 21:58:57, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 885.65(5), mean: 914.38, max: 1011.77
Date: 01-28 at 22:00:20, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 883.63(5), mean: 903.97, max: 973.74
Date: 01-28 at 22:01:34, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 906.05, max: 992.15
Date: 01-28 at 22:02:49, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 890.43, max: 922.01
Date: 01-28 at 22:04:08, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 894.25, max: 932.34
Date: 01-28 at 22:05:19, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 908.73, max: 926.07
Date: 01-28 at 22:06:12, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 882.01, max: 916.68
Date: 01-28 at 22:07:17, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 1215.25, max: 1472.57
Date: 01-28 at 22:08:23, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 1053.08, max: 1454.16
Date: 01-28 at 22:09:38, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 878.45(5), mean: 917.23, max: 989.37
Date: 01-28 at 22:10:33, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 872.82(5), mean: 911.95, max: 968.92
Date: 01-28 at 22:11:46, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 872.06(5), mean: 914.88, max: 968.02
Date: 01-28 at 22:13:00, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 872.06(5), mean: 885.19, max: 910.87
Date: 01-28 at 22:14:14, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 888.10, max: 942.67
Date: 01-28 at 22:15:10, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 881.73, max: 921.03
Date: 01-28 at 22:16:35, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 881.17, max: 924.02
Date: 01-28 at 22:17:48, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 896.75, max: 944.58
Date: 01-28 at 22:19:07, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 879.55, max: 917.07
Date: 01-28 at 22:20:42, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 1020.07, max: 1458.29
Date: 01-28 at 22:21:56, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 959.33, max: 1308.29
Date: 01-28 at 22:23:06, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 917.95, max: 1276.21
Date: 01-28 at 22:24:30, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 879.54, max: 991.38
Date: 01-28 at 22:26:14, #particle: 15, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 1005.25, max: 1467.18
Date: 01-28 at 22:27:39, #particle: 15, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 797.99, best obj: 865.38(5), mean: 903.40, max: 1009.83
