Date: 04-18 at 15:27:50, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 584.90(3), mean: 644.54, max: 683.76
Date: 04-18 at 15:27:51, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 570.72(3), mean: 671.48, max: 1009.51
Date: 04-18 at 15:27:52, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 570.72(3), mean: 716.21, max: 1345.02
Date: 04-18 at 15:27:53, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 723.38, max: 1454.66
Date: 04-18 at 15:27:55, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 733.12, max: 1527.66
Date: 04-18 at 15:27:56, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 747.74, max: 1637.30
Date: 04-18 at 15:27:58, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 762.35, max: 1746.94
Date: 04-18 at 15:27:59, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 776.97, max: 1856.57
Date: 04-18 at 15:28:01, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 820.25, max: 912.65
Date: 04-18 at 15:28:03, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 629.28, max: 671.49
Date: 04-18 at 15:28:04, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 619.57, max: 671.22
Date: 04-18 at 15:28:05, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 640.93, max: 1010.06
Date: 04-18 at 15:28:06, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 820.25, max: 912.65
Date: 04-18 at 15:28:08, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 630.59, max: 678.94
Date: 04-18 at 15:28:09, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 558.90(3), mean: 642.63, max: 1033.05
Date: 04-18 at 15:28:10, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 543.76(3), mean: 640.71, max: 1106.05
Date: 04-18 at 15:28:11, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 543.76(3), mean: 642.20, max: 1128.41
Date: 04-18 at 15:28:12, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 543.76(3), mean: 643.69, max: 1150.77
Date: 04-18 at 15:28:13, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 638.15, max: 1267.15
Date: 04-18 at 15:28:14, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 653.67, max: 1383.53
Date: 04-18 at 15:28:16, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 694.24, max: 1687.85
Date: 04-18 at 15:28:17, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 734.82, max: 1992.17
Date: 04-18 at 15:28:18, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 799.30, max: 2099.65
Date: 04-18 at 15:28:20, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 819.04, max: 912.65
Date: 04-18 at 15:28:22, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 631.54, max: 671.83
Date: 04-18 at 15:28:23, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 624.87, max: 702.62
Date: 04-18 at 15:28:24, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 629.79, max: 810.10
Date: 04-18 at 15:28:25, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 819.04, max: 912.65
Date: 04-18 at 15:28:26, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 625.64, max: 672.47
Date: 04-18 at 15:28:27, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 611.64, max: 679.80
Date: 04-18 at 15:28:28, particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 631.07, max: 787.28
Date: 04-18 at 15:28:29, particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 819.04, max: 912.65
Date: 04-18 at 15:28:31, particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 627.34, max: 683.42
Date: 04-18 at 15:28:32, particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, best obj: 528.17(3), mean: 612.55, max: 709.91
