Date: 12-03 at 10:15:32, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1514.46(13), mean: 3611.94, max: 4055.38
Date: 12-03 at 10:16:24, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1304.59(13), mean: 3399.14, max: 3858.79
Date: 12-03 at 10:17:13, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1129.33(13), mean: 3176.46, max: 3742.59
Date: 12-03 at 10:18:01, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1074.37(13), mean: 3146.05, max: 3716.95
Date: 12-03 at 10:19:02, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1040.09(13), mean: 1281.46, max: 1456.83
Date: 12-03 at 10:19:48, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 1005.61(13), mean: 1321.52, max: 1516.69
Date: 12-03 at 10:20:42, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 946.20(12), mean: 1138.16, max: 1355.84
Date: 12-03 at 10:21:36, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 946.20(12), mean: 1056.24, max: 1181.87
Date: 12-03 at 10:22:28, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 896.73(11), mean: 1013.53, max: 1089.20
Date: 12-03 at 10:23:17, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 896.73(11), mean: 999.94, max: 1060.03
Date: 12-03 at 10:24:06, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 896.73(11), mean: 965.04, max: 1030.74
Date: 12-03 at 10:24:58, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 871.88(11), mean: 949.00, max: 1020.35
Date: 12-03 at 10:25:45, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 975.18, max: 1059.79
Date: 12-03 at 10:26:33, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 944.44, max: 1019.03
Date: 12-03 at 10:27:22, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 942.25, max: 1017.48
Date: 12-03 at 10:28:14, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 937.89, max: 1013.02
Date: 12-03 at 10:29:02, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 937.89, max: 1012.98
Date: 12-03 at 10:29:51, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 3335.45, max: 3951.55
Date: 12-03 at 10:30:47, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 1216.15, max: 1428.26
Date: 12-03 at 10:31:32, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 1183.07, max: 1395.00
Date: 12-03 at 10:32:23, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 1082.73, max: 1324.87
Date: 12-03 at 10:33:16, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 3198.20, max: 3760.49
Date: 12-03 at 10:34:11, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94, best obj: 859.03(11), mean: 1266.86, max: 1489.62
