Date: 12-18 at 07:37:27, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1324.11(4), mean: 2573.58, max: 3130.41
Date: 12-18 at 07:37:54, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1193.60(4), mean: 2022.19, max: 2583.87
Date: 12-18 at 07:38:21, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1145.67(4), mean: 1675.09, max: 2177.62
Date: 12-18 at 07:38:53, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1118.29(4), mean: 1694.24, max: 2181.38
Date: 12-18 at 07:39:24, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1113.60(4), mean: 1619.52, max: 2177.75
Date: 12-18 at 07:39:59, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1113.60(4), mean: 1195.95, max: 1358.09
Date: 12-18 at 07:40:30, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1113.60(4), mean: 1155.40, max: 1191.01
Date: 12-18 at 07:41:00, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1113.60(4), mean: 1239.30, max: 1296.62
Date: 12-18 at 07:41:30, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1109.35(5), mean: 1140.85, max: 1187.76
Date: 12-18 at 07:42:11, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1086.71(5), mean: 1143.38, max: 1238.09
Date: 12-18 at 07:42:42, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1082.28(5), mean: 1158.40, max: 1228.10
Date: 12-18 at 07:43:10, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1058.36(6), mean: 1186.48, max: 1286.07
Date: 12-18 at 07:43:45, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1029.02(6), mean: 1149.81, max: 1288.24
Date: 12-18 at 07:44:27, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1028.53(6), mean: 1161.16, max: 1279.13
Date: 12-18 at 07:45:00, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1023.70(6), mean: 1076.26, max: 1126.37
Date: 12-18 at 07:45:44, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1055.62, max: 1134.98
Date: 12-18 at 07:46:15, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1078.00, max: 1140.89
Date: 12-18 at 07:46:47, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1051.55, max: 1084.35
Date: 12-18 at 07:47:25, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1069.53, max: 1096.82
Date: 12-18 at 07:47:59, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1047.41, max: 1087.60
Date: 12-18 at 07:48:41, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1040.77, max: 1056.55
Date: 12-18 at 07:49:13, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1044.02, max: 1111.56
Date: 12-18 at 07:49:45, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1044.73, max: 1122.27
Date: 12-18 at 07:50:24, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1038.43, max: 1056.55
Date: 12-18 at 07:51:11, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1055.22, max: 1103.28
Date: 12-18 at 07:51:41, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 905.21, best obj: 1020.88(6), mean: 1041.78, max: 1082.80
