Date: 07-02 at 17:09:11, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1949.40(20) mean: 2863.27, max: 3204.40
Date: 07-02 at 17:10:25, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1882.43(18) mean: 2683.57, max: 3144.53
Date: 07-02 at 17:11:40, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1872.62(18) mean: 2690.65, max: 3124.66
Date: 07-02 at 17:12:59, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1844.75(18) mean: 2475.80, max: 3082.72
Date: 07-02 at 17:14:17, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1823.51(17) mean: 2496.18, max: 3079.32
Date: 07-02 at 17:15:37, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1823.47(19) mean: 2117.52, max: 3041.79
Date: 07-02 at 17:16:53, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1810.35(19) mean: 2152.19, max: 3036.17
Date: 07-02 at 17:18:13, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.68(19) mean: 2008.97, max: 2801.64
Date: 07-02 at 17:19:32, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.67(18) mean: 1904.95, max: 2002.41
Date: 07-02 at 17:20:42, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.67(18) mean: 1948.97, max: 2048.42
Date: 07-02 at 17:21:58, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.67(18) mean: 1915.17, max: 2056.94
Date: 07-02 at 17:23:17, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1799.67(18) mean: 1861.50, max: 1950.45
Date: 07-02 at 17:24:34, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1797.11(19) mean: 1841.81, max: 1950.49
Date: 07-02 at 17:25:48, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1793.03(19) mean: 1867.92, max: 1976.81
Date: 07-02 at 17:26:56, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1793.03(19) mean: 1915.81, max: 2035.66
Date: 07-02 at 17:28:11, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1793.03(19) mean: 1925.38, max: 2077.47
Date: 07-02 at 17:29:24, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1793.03(19) mean: 1934.93, max: 2105.08
Date: 07-02 at 17:30:58, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1793.03(19) mean: 1871.53, max: 1983.94
Date: 07-02 at 17:32:31, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1793.03(19) mean: 1907.86, max: 2166.95
Date: 07-02 at 17:33:52, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1789.58(18) mean: 1904.42, max: 2166.96
Date: 07-02 at 17:35:05, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1789.58(18) mean: 1941.62, max: 2188.26
Date: 07-02 at 17:36:12, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1789.58(18) mean: 1938.09, max: 2203.59
Date: 07-02 at 17:37:31, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1789.58(18) mean: 1880.78, max: 1971.23
Date: 07-02 at 17:38:44, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1789.58(18) mean: 1963.24, max: 2076.30
Date: 07-02 at 17:40:11, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1786.90(19) mean: 1917.31, max: 2028.22
Date: 07-02 at 17:41:31, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1786.90(19) mean: 1867.21, max: 2023.99
Date: 07-02 at 17:42:52, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1779.85(19) mean: 1859.18, max: 2023.99
Date: 07-02 at 17:44:08, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1779.85(19) mean: 1852.47, max: 2003.53
Date: 07-02 at 17:45:32, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1779.85(19) mean: 1895.04, max: 2026.23
Date: 07-02 at 17:46:57, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1779.85(19) mean: 1847.54, max: 1932.95
Date: 07-02 at 17:48:24, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1777.06(19) mean: 1843.09, max: 1930.57
Date: 07-02 at 17:49:50, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1777.06(19) mean: 1821.52, max: 1930.57
Date: 07-02 at 17:51:24, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1776.12(19) mean: 1812.03, max: 1860.41
Date: 07-02 at 17:52:44, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1776.12(19) mean: 1856.46, max: 1905.83
Date: 07-02 at 17:54:19, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.24(19) mean: 1838.89, max: 1930.76
Date: 07-02 at 17:55:44, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.24(19) mean: 1877.56, max: 2008.09
Date: 07-02 at 17:57:10, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.24(19) mean: 1826.16, max: 1991.18
Date: 07-02 at 17:58:48, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.24(19) mean: 1800.21, max: 1910.89
Date: 07-02 at 18:00:12, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1754.24(19) mean: 1838.30, max: 1980.07
Date: 07-02 at 18:01:49, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1748.65(19) mean: 1881.37, max: 2109.73
Date: 07-02 at 18:03:18, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1818.22, max: 2032.78
Date: 07-02 at 18:04:50, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1814.51, max: 1998.08
Date: 07-02 at 18:06:19, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1814.96, max: 1886.25
Date: 07-02 at 18:07:47, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1796.51, max: 1932.28
Date: 07-02 at 18:09:16, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1805.59, max: 1980.12
Date: 07-02 at 18:10:53, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1955.17, max: 2204.18
Date: 07-02 at 18:12:32, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1892.34, max: 2241.48
Date: 07-02 at 18:14:07, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1865.71, max: 2200.37
Date: 07-02 at 18:15:55, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1840.29, max: 2196.94
Date: 07-02 at 18:17:37, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1908.93, max: 2215.94
Date: 07-02 at 18:19:09, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1893.36, max: 2155.25
Date: 07-02 at 18:20:56, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1853.36, max: 2163.64
Date: 07-02 at 18:22:35, iter: 58, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1894.11, max: 2221.87
Date: 07-02 at 18:24:30, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1879.14, max: 2032.86
Date: 07-02 at 18:26:18, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1745.19(18) mean: 1832.83, max: 2015.07
Date: 07-02 at 18:28:09, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1743.45(19) mean: 1787.88, max: 1837.55
Date: 07-02 at 18:29:59, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1742.85(19) mean: 1794.37, max: 1857.07
Date: 07-02 at 18:31:49, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1828.75, max: 1925.13
Date: 07-02 at 18:33:36, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1783.29, max: 1858.96
Date: 07-02 at 18:35:29, iter: 66, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1793.10, max: 1885.28
Date: 07-02 at 18:37:28, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1776.30, max: 1873.22
Date: 07-02 at 18:39:15, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1780.86, max: 1869.17
Date: 07-02 at 18:40:58, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1808.23, max: 1990.60
Date: 07-02 at 18:42:38, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1837.51, max: 1995.86
Date: 07-02 at 18:44:18, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1802.84, max: 1945.08
Date: 07-02 at 18:46:04, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1800.09, max: 1971.39
Date: 07-02 at 18:47:37, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1943.87, max: 2052.95
Date: 07-02 at 18:49:20, iter: 76, fix: false, local: true, cut car: true, new generate: true, Khoo: 1623.58 best obj: 1741.46(18) mean: 1893.56, max: 2088.46
