Date: 12-01 at 23:09:45, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1283.85(13), mean: 3105.32, max: 3669.93
Date: 12-01 at 23:10:30, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1125.69(13), mean: 3034.22, max: 3581.40
Date: 12-01 at 23:11:18, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1094.13(13), mean: 3009.42, max: 3584.78
Date: 12-01 at 23:12:09, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1088.10(13), mean: 2825.16, max: 3346.29
Date: 12-01 at 23:12:57, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1087.69(13), mean: 2841.32, max: 3384.54
Date: 12-01 at 23:13:46, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1079.06(13), mean: 2646.80, max: 3265.68
Date: 12-01 at 23:14:39, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 990.88(12), mean: 2084.75, max: 2829.85
Date: 12-01 at 23:15:33, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 986.96(12), mean: 1899.34, max: 2521.52
Date: 12-01 at 23:16:20, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 979.67(12), mean: 1917.56, max: 2536.80
Date: 12-01 at 23:17:24, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 979.67(12), mean: 1120.48, max: 1240.25
Date: 12-01 at 23:18:15, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 979.67(12), mean: 1155.84, max: 1286.61
Date: 12-01 at 23:19:06, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 979.67(12), mean: 1141.59, max: 1349.76
Date: 12-01 at 23:20:05, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 960.94(12), mean: 1038.93, max: 1129.20
Date: 12-01 at 23:20:52, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 954.68(12), mean: 1078.12, max: 1165.65
Date: 12-01 at 23:21:46, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 925.22(12), mean: 995.85, max: 1049.79
Date: 12-01 at 23:22:40, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 917.01(12), mean: 981.48, max: 1041.28
Date: 12-01 at 23:23:23, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 1002.02, max: 1064.10
Date: 12-01 at 23:24:12, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 1004.82, max: 1095.31
Date: 12-01 at 23:25:01, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 1035.00, max: 1135.50
Date: 12-01 at 23:25:53, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 990.33, max: 1085.90
Date: 12-01 at 23:26:43, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 990.12, max: 1098.94
Date: 12-01 at 23:27:36, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 3148.65, max: 3854.08
Date: 12-01 at 23:28:31, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 1301.59, max: 1420.13
Date: 12-01 at 23:29:19, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 1320.05, max: 1481.94
Date: 12-01 at 23:30:13, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 1189.74, max: 1315.50
Date: 12-01 at 23:31:00, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 3079.77, max: 3738.90
Date: 12-01 at 23:31:58, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 916.83(12), mean: 1202.16, max: 1281.41
