Date: 12-01 at 21:29:48, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1284.80(11), mean: 3172.79, max: 3669.43
Date: 12-01 at 21:30:38, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1178.84(11), mean: 3091.12, max: 3556.35
Date: 12-01 at 21:31:26, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1107.78(11), mean: 2904.60, max: 3309.13
Date: 12-01 at 21:32:12, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1079.21(11), mean: 2838.20, max: 3201.65
Date: 12-01 at 21:33:03, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1069.91(11), mean: 2330.75, max: 2911.67
Date: 12-01 at 21:33:58, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1068.83(11), mean: 2014.09, max: 2885.90
Date: 12-01 at 21:34:47, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1068.83(11), mean: 1654.16, max: 2523.57
Date: 12-01 at 21:35:41, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 1036.24(13), mean: 1498.21, max: 2337.87
Date: 12-01 at 21:36:32, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 966.30(12), mean: 1516.71, max: 2366.97
Date: 12-01 at 21:37:29, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1102.20, max: 1209.73
Date: 12-01 at 21:38:19, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1119.77, max: 1221.08
Date: 12-01 at 21:39:14, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1057.10, max: 1098.31
Date: 12-01 at 21:40:01, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1117.72, max: 1198.00
Date: 12-01 at 21:40:50, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1153.93, max: 1235.92
Date: 12-01 at 21:41:43, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 2773.22, max: 3595.30
Date: 12-01 at 21:42:40, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1253.26, max: 1437.91
Date: 12-01 at 21:43:30, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1238.58, max: 1460.10
Date: 12-01 at 21:44:15, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 965.65(12), mean: 1235.67, max: 1438.46
Date: 12-01 at 21:45:04, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 950.94(12), mean: 2704.05, max: 3231.38
Date: 12-01 at 21:45:59, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 824.78, best obj: 906.46(12), mean: 1167.69, max: 1277.13
