Date: 12-08 at 08:02:07, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1204.84(5), mean: 4100.79, max: 4906.41
Date: 12-08 at 08:02:43, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1154.73(5), mean: 2103.09, max: 3472.36
Date: 12-08 at 08:03:38, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1126.76(10), mean: 1847.14, max: 3451.20
Date: 12-08 at 08:04:33, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 984.36(7), mean: 1465.84, max: 2823.96
Date: 12-08 at 08:05:26, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 982.89(7), mean: 1443.52, max: 2826.29
Date: 12-08 at 08:06:03, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 982.89(7), mean: 1296.29, max: 2230.79
Date: 12-08 at 08:06:50, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 960.73(6), mean: 1085.17, max: 1374.66
Date: 12-08 at 08:07:42, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 936.95(6), mean: 1036.01, max: 1121.31
Date: 12-08 at 08:08:20, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 935.10(6), mean: 1030.95, max: 1189.31
Date: 12-08 at 08:08:57, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 932.78(6), mean: 999.37, max: 1062.75
Date: 12-08 at 08:09:46, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 922.71(6), mean: 968.29, max: 1049.36
Date: 12-08 at 08:10:31, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 905.55(6), mean: 964.08, max: 1011.17
Date: 12-08 at 08:11:19, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 874.85(5), mean: 950.94, max: 999.73
Date: 12-08 at 08:12:01, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 874.85(5), mean: 1030.53, max: 1093.58
Date: 12-08 at 08:12:43, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 874.85(5), mean: 941.46, max: 1000.19
Date: 12-08 at 08:13:25, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 874.85(5), mean: 887.94, max: 915.35
Date: 12-08 at 08:14:09, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 874.31(5), mean: 884.49, max: 903.82
Date: 12-08 at 08:14:47, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 916.38, max: 931.15
Date: 12-08 at 08:15:27, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 924.88, max: 971.05
Date: 12-08 at 08:16:11, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 895.94, max: 967.56
Date: 12-08 at 08:16:39, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 877.03, max: 923.47
Date: 12-08 at 08:17:29, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 877.93, max: 939.46
Date: 12-08 at 08:18:03, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 2169.69, max: 2798.29
Date: 12-08 at 08:18:32, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 1409.62, max: 2583.37
Date: 12-08 at 08:19:17, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 1332.37, max: 2297.98
Date: 12-08 at 08:19:47, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 1059.95, max: 1162.44
Date: 12-08 at 08:20:29, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 2375.55, max: 3096.74
Date: 12-08 at 08:21:13, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 873.54(5), mean: 1971.63, max: 2710.03
