Date: 12-08 at 04:23:09, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1181.64(5), mean: 4087.11, max: 4892.59
Date: 12-08 at 04:24:07, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1038.80(5), mean: 3248.86, max: 4659.99
Date: 12-08 at 04:24:48, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1008.93(5), mean: 2058.68, max: 3696.81
Date: 12-08 at 04:25:26, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1006.84(5), mean: 1480.19, max: 2765.28
Date: 12-08 at 04:26:12, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1005.83(5), mean: 1327.85, max: 2753.75
Date: 12-08 at 04:26:59, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1005.83(5), mean: 1171.79, max: 1424.04
Date: 12-08 at 04:27:46, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1005.83(5), mean: 1106.55, max: 1197.04
Date: 12-08 at 04:28:36, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1005.83(5), mean: 1065.77, max: 1203.40
Date: 12-08 at 04:29:11, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 1005.83(5), mean: 1116.76, max: 1204.28
Date: 12-08 at 04:29:51, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 958.50(5), mean: 2488.96, max: 3253.63
Date: 12-08 at 04:30:25, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 941.93(5), mean: 1474.85, max: 2468.75
Date: 12-08 at 04:30:56, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 940.05(5), mean: 1322.31, max: 1917.78
Date: 12-08 at 04:31:41, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 940.05(5), mean: 1280.87, max: 1801.11
Date: 12-08 at 04:32:12, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 940.05(5), mean: 1282.80, max: 1812.08
Date: 12-08 at 04:33:00, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 940.05(5), mean: 1126.64, max: 1725.47
Date: 12-08 at 04:33:41, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 940.05(5), mean: 1127.09, max: 1349.04
Date: 12-08 at 04:34:16, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 786.38, best obj: 929.35(5), mean: 2250.90, max: 3078.46
